,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
34,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-23,2021-06-28,5,84.3470311,0.1091211,110879.0,nation,fb-survey
35,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-24,2021-06-29,5,84.404109,0.1101169,108559.0,nation,fb-survey
36,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-25,2021-06-30,5,84.4365764,0.1096383,109323.0,nation,fb-survey
37,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-26,2021-07-01,5,84.4692357,0.1077392,113017.0,nation,fb-survey
38,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-27,2021-07-02,5,84.4840759,0.1051694,118515.0,nation,fb-survey
39,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-28,2021-07-03,5,84.617257,0.1024361,124047.0,nation,fb-survey
40,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-29,2021-07-04,5,84.5243015,0.1006224,129194.0,nation,fb-survey
41,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-06-30,2021-07-05,5,84.4257871,0.0986521,135104.0,nation,fb-survey
42,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-01,2021-07-06,5,84.369337,0.0968882,140482.0,nation,fb-survey
43,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-02,2021-07-07,5,84.348847,0.0956946,144162.0,nation,fb-survey
44,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-03,2021-07-08,5,84.3981202,0.095148,145449.0,nation,fb-survey
45,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-04,2021-07-09,5,84.5739414,0.0949031,144854.0,nation,fb-survey
46,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-05,2021-07-10,5,84.6132842,0.0945077,145764.0,nation,fb-survey
47,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-06,2021-07-11,5,84.6196804,0.0942913,146384.0,nation,fb-survey
48,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-07,2021-07-12,5,84.475053,0.0946555,146375.0,nation,fb-survey
49,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-08,2021-07-13,5,84.501482,0.0939586,148348.0,nation,fb-survey
50,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-09,2021-07-14,5,84.5259631,0.0933897,149967.0,nation,fb-survey
51,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-10,2021-07-15,5,84.5475007,0.0930633,150849.0,nation,fb-survey
52,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-11,2021-07-16,5,84.4771003,0.0924782,153332.0,nation,fb-survey
53,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-12,2021-07-17,5,84.3948978,0.0926773,153333.0,nation,fb-survey
54,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-13,2021-07-18,5,84.3760672,0.0928924,152774.0,nation,fb-survey
55,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-14,2021-07-19,5,84.4980412,0.0925575,152901.0,nation,fb-survey
56,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-15,2021-07-20,5,84.6181194,0.0925262,152035.0,nation,fb-survey
57,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-16,2021-07-21,5,84.6946226,0.0922202,152422.0,nation,fb-survey
58,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-17,2021-07-22,5,84.7498035,0.0918704,153131.0,nation,fb-survey
59,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-18,2021-07-23,5,84.7200835,0.0916459,154128.0,nation,fb-survey
60,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-19,2021-07-24,5,84.8688824,0.0905622,156576.0,nation,fb-survey
61,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-20,2021-07-25,5,85.0563089,0.0917016,151151.0,nation,fb-survey
62,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-21,2021-07-26,5,85.2002109,0.0937433,143488.0,nation,fb-survey
63,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-22,2021-07-27,5,85.2710049,0.0966102,134564.0,nation,fb-survey
64,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-23,2021-07-28,5,85.3151173,0.0996918,126060.0,nation,fb-survey
65,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-24,2021-07-29,5,85.3956078,0.1029571,117654.0,nation,fb-survey
66,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-25,2021-07-30,5,85.5625456,0.1064701,108973.0,nation,fb-survey
67,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-26,2021-07-31,5,85.5412625,0.1114097,99646.0,nation,fb-survey
68,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-27,2021-08-01,5,85.4215083,0.1125718,98270.0,nation,fb-survey
69,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-28,2021-08-02,5,85.392207,0.1122023,99083.0,nation,fb-survey
70,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-29,2021-08-03,5,85.3447329,0.1108939,101708.0,nation,fb-survey
71,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-30,2021-08-04,5,85.3990379,0.117205,90770.0,nation,fb-survey
72,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-07-31,2021-08-05,5,85.3091021,0.126813,77932.0,nation,fb-survey
73,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-01,2021-08-06,5,85.205164,0.1404815,63876.0,nation,fb-survey
74,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-02,2021-08-07,5,85.014511,0.1341735,70767.0,nation,fb-survey
75,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-03,2021-08-08,5,85.0479819,0.1214593,86199.0,nation,fb-survey
76,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-04,2021-08-09,5,84.9782134,0.1122284,101350.0,nation,fb-survey
77,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-05,2021-08-10,5,84.7685343,0.1057934,115361.0,nation,fb-survey
78,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-06,2021-08-11,5,84.7267694,0.0958209,140939.0,nation,fb-survey
79,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-07,2021-08-12,5,84.715109,0.0868722,171578.0,nation,fb-survey
80,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-08,2021-08-13,5,84.736627,0.0796485,203876.0,nation,fb-survey
81,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-09,2021-08-14,5,84.6904179,0.0778712,213818.0,nation,fb-survey
82,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-10,2021-08-15,5,84.6637736,0.0772545,217555.0,nation,fb-survey
83,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-11,2021-08-16,5,84.63426,0.0767452,220799.0,nation,fb-survey
84,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-12,2021-08-17,5,84.6637732,0.0760381,224571.0,nation,fb-survey
85,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-13,2021-08-18,5,84.6472743,0.0754491,228292.0,nation,fb-survey
86,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-14,2021-08-19,5,84.7230878,0.0751684,229069.0,nation,fb-survey
87,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-15,2021-08-20,5,84.7870126,0.074919,229805.0,nation,fb-survey
88,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-16,2021-08-21,5,84.8820577,0.0745963,230608.0,nation,fb-survey
89,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-17,2021-08-22,5,84.9227472,0.0747031,229440.0,nation,fb-survey
90,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-18,2021-08-23,5,84.8668471,0.0748738,229091.0,nation,fb-survey
91,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-19,2021-08-24,5,84.9439316,0.0747811,228697.0,nation,fb-survey
92,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-20,2021-08-25,5,84.8859426,0.0749313,228502.0,nation,fb-survey
93,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-21,2021-08-26,5,84.903051,0.0748807,228598.0,nation,fb-survey
94,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-22,2021-08-26,4,84.904334,0.0748644,228682.0,nation,fb-survey
95,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-23,2021-08-28,5,84.8087097,0.0749003,229651.0,nation,fb-survey
96,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-24,2021-08-29,5,84.7758726,0.0748731,230225.0,nation,fb-survey
97,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-25,2021-08-30,5,84.8386521,0.0746523,230805.0,nation,fb-survey
98,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-26,2021-08-31,5,84.7922762,0.0747354,230870.0,nation,fb-survey
99,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-27,2021-09-01,5,84.8576315,0.0745682,231088.0,nation,fb-survey
100,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-28,2021-09-02,5,84.9043217,0.0745911,230361.0,nation,fb-survey
101,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-29,2021-09-03,5,84.9128892,0.0747272,229415.0,nation,fb-survey
102,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-30,2021-09-04,5,84.9872604,0.0747075,228605.0,nation,fb-survey
103,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-08-31,2021-09-05,5,85.073122,0.0746458,227903.0,nation,fb-survey
104,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-01,2021-09-06,5,85.1750301,0.074625,226745.0,nation,fb-survey
105,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-02,2021-09-07,5,85.2448074,0.0747007,225405.0,nation,fb-survey
106,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-03,2021-09-08,5,85.2577237,0.0749513,223738.0,nation,fb-survey
107,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-04,2021-09-09,5,85.2208853,0.0751693,222902.0,nation,fb-survey
108,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-05,2021-09-10,5,85.2076753,0.0754402,221467.0,nation,fb-survey
109,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-06,2021-09-11,5,85.2741498,0.0752496,221763.0,nation,fb-survey
110,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-07,2021-09-12,5,85.2705885,0.0752904,221567.0,nation,fb-survey
111,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-08,2021-09-13,5,85.3011036,0.0754583,220204.0,nation,fb-survey
112,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-09,2021-09-14,5,85.278493,0.0759048,217898.0,nation,fb-survey
113,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-10,2021-09-15,5,85.2576631,0.0761583,216703.0,nation,fb-survey
114,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-11,2021-09-16,5,85.1824823,0.0765237,215543.0,nation,fb-survey
115,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-12,2021-09-17,5,85.1292945,0.0765672,215936.0,nation,fb-survey
116,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-13,2021-09-18,5,85.0224183,0.07696,215003.0,nation,fb-survey
117,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-14,2021-09-19,5,84.8849112,0.077612,213002.0,nation,fb-survey
118,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-15,2021-09-20,5,84.7262078,0.0782631,211276.0,nation,fb-survey
119,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-16,2021-09-21,5,84.6426717,0.0785302,210781.0,nation,fb-survey
120,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-17,2021-09-22,5,84.6452232,0.0787811,209412.0,nation,fb-survey
121,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-18,2021-09-23,5,84.5960343,0.0792593,207435.0,nation,fb-survey
122,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-19,2021-09-24,5,84.6260118,0.080557,200486.0,nation,fb-survey
123,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-20,2021-09-25,5,84.6761204,0.0814322,195676.0,nation,fb-survey
124,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-21,2021-09-26,5,84.6449158,0.0820002,193296.0,nation,fb-survey
125,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-22,2021-09-27,5,84.6259887,0.0823114,192031.0,nation,fb-survey
126,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-23,2021-09-28,5,84.6316512,0.0826635,190341.0,nation,fb-survey
127,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-24,2021-09-29,5,84.6384065,0.0832046,187806.0,nation,fb-survey
128,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-25,2021-09-30,5,84.7425658,0.0835218,185346.0,nation,fb-survey
129,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-26,2021-10-01,5,84.6985201,0.0832466,187015.0,nation,fb-survey
130,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-27,2021-10-02,5,84.6281383,0.0835243,186473.0,nation,fb-survey
131,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-28,2021-10-03,5,84.6497729,0.0840101,184110.0,nation,fb-survey
132,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-29,2021-10-04,5,84.5585245,0.0849772,180818.0,nation,fb-survey
133,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-09-30,2021-10-05,5,84.5609341,0.0856126,178121.0,nation,fb-survey
134,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-01,2021-10-06,5,84.4387032,0.0864204,175936.0,nation,fb-survey
135,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-02,2021-10-07,5,84.2542007,0.0873636,173818.0,nation,fb-survey
136,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-03,2021-10-08,5,84.31237,0.0877027,171958.0,nation,fb-survey
137,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-04,2021-10-09,5,84.1853998,0.0907923,161509.0,nation,fb-survey
138,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-05,2021-10-10,5,83.9902072,0.090987,162426.0,nation,fb-survey
139,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-06,2021-10-11,5,84.0581608,0.0907701,162642.0,nation,fb-survey
140,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-07,2021-10-12,5,84.0177453,0.0912843,161145.0,nation,fb-survey
141,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-08,2021-10-13,5,84.001979,0.0923782,157477.0,nation,fb-survey
142,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-09,2021-10-14,5,83.9920242,0.093291,154488.0,nation,fb-survey
143,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-10,2021-10-15,5,83.7856048,0.0948373,151047.0,nation,fb-survey
144,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-11,2021-10-16,5,83.7229412,0.0934276,156124.0,nation,fb-survey
145,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-12,2021-10-17,5,83.8202491,0.0953252,149247.0,nation,fb-survey
146,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-13,2021-10-18,5,83.6923838,0.098002,142104.0,nation,fb-survey
147,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-14,2021-10-19,5,83.6786699,0.1000398,136466.0,nation,fb-survey
148,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-15,2021-10-20,5,83.6764198,0.1010221,133840.0,nation,fb-survey
149,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-16,2021-10-21,5,83.7713957,0.1021605,130260.0,nation,fb-survey
150,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-17,2021-10-22,5,83.8363366,0.1034919,126520.0,nation,fb-survey
151,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-18,2021-10-23,5,84.0296253,0.104334,123281.0,nation,fb-survey
152,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-19,2021-10-24,5,84.0826018,0.1043401,122935.0,nation,fb-survey
153,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-20,2021-10-25,5,84.2287358,0.1039824,122859.0,nation,fb-survey
154,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-21,2021-10-26,5,84.1398514,0.1036721,124161.0,nation,fb-survey
155,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-22,2021-10-27,5,84.0646307,0.1020461,128642.0,nation,fb-survey
156,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-23,2021-10-28,5,84.0771444,0.1002003,133340.0,nation,fb-survey
157,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-24,2021-10-29,5,84.0657631,0.0989686,136759.0,nation,fb-survey
158,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-25,2021-10-30,5,84.0058939,0.097543,141214.0,nation,fb-survey
159,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-26,2021-10-31,5,83.9413213,0.0963229,145287.0,nation,fb-survey
160,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-27,2021-11-01,5,83.8495814,0.0938504,153749.0,nation,fb-survey
161,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-28,2021-11-02,5,83.8920625,0.0916439,160899.0,nation,fb-survey
162,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-29,2021-11-03,5,83.9358551,0.090861,163324.0,nation,fb-survey
163,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-30,2021-11-04,5,83.9484667,0.0905708,164268.0,nation,fb-survey
164,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-10-31,2021-11-05,5,83.9916893,0.0900743,165722.0,nation,fb-survey
165,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-01,2021-11-06,5,83.9248169,0.0902013,165814.0,nation,fb-survey
166,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-02,2021-11-07,5,83.9606656,0.0903044,165137.0,nation,fb-survey
167,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-03,2021-11-08,5,84.039404,0.0912099,161231.0,nation,fb-survey
168,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-04,2021-11-09,5,84.0447903,0.0920381,158299.0,nation,fb-survey
169,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-05,2021-11-10,5,83.9520222,0.0926608,156913.0,nation,fb-survey
170,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-06,2021-11-11,5,83.9771522,0.0926514,156746.0,nation,fb-survey
171,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-07,2021-11-12,5,83.9604438,0.0924165,157677.0,nation,fb-survey
172,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-08,2021-11-13,5,84.0343564,0.0921029,158160.0,nation,fb-survey
173,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-09,2021-11-14,5,84.050134,0.092085,158095.0,nation,fb-survey
174,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-10,2021-11-15,5,84.0092278,0.0920943,158391.0,nation,fb-survey
175,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-11,2021-11-16,5,84.0848949,0.0920898,157799.0,nation,fb-survey
176,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-12,2021-11-17,5,84.2786438,0.0920386,156411.0,nation,fb-survey
177,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-13,2021-11-18,5,84.1267968,0.0928566,154872.0,nation,fb-survey
178,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-14,2021-11-19,5,84.1748677,0.0931678,153461.0,nation,fb-survey
179,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-15,2021-11-20,5,84.2640869,0.0934797,151740.0,nation,fb-survey
180,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-16,2021-11-21,5,84.2760098,0.0938984,150297.0,nation,fb-survey
181,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-17,2021-11-22,5,84.3490364,0.0941732,148856.0,nation,fb-survey
182,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-18,2021-11-23,5,84.3370784,0.0944761,147995.0,nation,fb-survey
183,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-19,2021-11-24,5,84.4244292,0.0945539,147080.0,nation,fb-survey
184,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-20,2021-11-25,5,84.6135527,0.0940951,147043.0,nation,fb-survey
185,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-21,2021-11-26,5,84.678623,0.0940896,146551.0,nation,fb-survey
186,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-22,2021-11-27,5,84.6591727,0.094284,146099.0,nation,fb-survey
187,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-23,2021-11-28,5,84.7519413,0.0942317,145536.0,nation,fb-survey
188,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-24,2021-11-29,5,84.7542766,0.0947148,144037.0,nation,fb-survey
189,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-25,2021-11-30,5,84.7223502,0.0957538,141170.0,nation,fb-survey
190,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-26,2021-12-01,5,84.7802727,0.0955594,141304.0,nation,fb-survey
191,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-27,2021-12-02,5,84.7887585,0.0948725,143292.0,nation,fb-survey
192,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-28,2021-12-03,5,84.8339186,0.0939476,145771.0,nation,fb-survey
193,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-29,2021-12-04,5,84.8496618,0.0932081,147967.0,nation,fb-survey
194,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-11-30,2021-12-05,5,84.8878546,0.0926103,149573.0,nation,fb-survey
195,us,smoothed_wcovid_vaccinated_appointment_or_accept,2021-12-01,2022-02-02,63,84.9117575,0.0922594,150517.0,nation,fb-survey
