,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
53,us,smoothed_wwearing_mask_7d,2021-04-03,2021-04-08,5,88.9674138,0.0678756,213050.0,nation,fb-survey
54,us,smoothed_wwearing_mask_7d,2021-04-04,2021-04-09,5,88.8554524,0.0687251,209660.0,nation,fb-survey
55,us,smoothed_wwearing_mask_7d,2021-04-05,2021-04-10,5,88.7846648,0.0691055,208509.0,nation,fb-survey
56,us,smoothed_wwearing_mask_7d,2021-04-06,2021-04-11,5,88.6566987,0.0696174,207499.0,nation,fb-survey
57,us,smoothed_wwearing_mask_7d,2021-04-07,2021-04-12,5,88.5103222,0.0701256,206799.0,nation,fb-survey
58,us,smoothed_wwearing_mask_7d,2021-04-08,2021-04-13,5,88.3839907,0.070557,206229.0,nation,fb-survey
59,us,smoothed_wwearing_mask_7d,2021-04-09,2021-04-14,5,88.2317877,0.0711497,205111.0,nation,fb-survey
60,us,smoothed_wwearing_mask_7d,2021-04-10,2021-04-15,5,88.185487,0.0713058,204910.0,nation,fb-survey
61,us,smoothed_wwearing_mask_7d,2021-04-11,2021-04-16,5,88.2158253,0.0707768,207522.0,nation,fb-survey
62,us,smoothed_wwearing_mask_7d,2021-04-12,2021-04-17,5,88.1174916,0.0710472,207432.0,nation,fb-survey
63,us,smoothed_wwearing_mask_7d,2021-04-13,2021-04-18,5,88.08773,0.0709796,208278.0,nation,fb-survey
64,us,smoothed_wwearing_mask_7d,2021-04-14,2021-04-19,5,88.0570497,0.0711763,207589.0,nation,fb-survey
65,us,smoothed_wwearing_mask_7d,2021-04-15,2021-04-20,5,87.9948132,0.0714102,207160.0,nation,fb-survey
66,us,smoothed_wwearing_mask_7d,2021-04-16,2021-04-21,5,87.8354014,0.0719098,206629.0,nation,fb-survey
67,us,smoothed_wwearing_mask_7d,2021-04-17,2021-04-22,5,87.815967,0.0721914,205302.0,nation,fb-survey
68,us,smoothed_wwearing_mask_7d,2021-04-18,2021-04-23,5,87.7509872,0.072693,203408.0,nation,fb-survey
69,us,smoothed_wwearing_mask_7d,2021-04-19,2021-04-24,5,87.6454626,0.0732464,201829.0,nation,fb-survey
70,us,smoothed_wwearing_mask_7d,2021-04-20,2021-04-25,5,87.5690555,0.0741328,198077.0,nation,fb-survey
71,us,smoothed_wwearing_mask_7d,2021-04-21,2021-04-26,5,87.5309122,0.0748897,194604.0,nation,fb-survey
72,us,smoothed_wwearing_mask_7d,2021-04-22,2021-04-27,5,87.5430187,0.0752857,192402.0,nation,fb-survey
73,us,smoothed_wwearing_mask_7d,2021-04-23,2021-04-28,5,87.545725,0.0758561,189484.0,nation,fb-survey
74,us,smoothed_wwearing_mask_7d,2021-04-24,2021-04-29,5,87.4617781,0.0766674,186566.0,nation,fb-survey
75,us,smoothed_wwearing_mask_7d,2021-04-25,2021-04-30,5,87.2572212,0.0788778,178713.0,nation,fb-survey
76,us,smoothed_wwearing_mask_7d,2021-04-26,2021-05-01,5,87.1032776,0.0784963,182312.0,nation,fb-survey
77,us,smoothed_wwearing_mask_7d,2021-04-27,2021-05-02,5,86.9041184,0.0789451,182610.0,nation,fb-survey
78,us,smoothed_wwearing_mask_7d,2021-04-28,2021-05-03,5,86.5971118,0.0798932,181837.0,nation,fb-survey
79,us,smoothed_wwearing_mask_7d,2021-04-29,2021-05-04,5,86.0794483,0.0818626,178807.0,nation,fb-survey
80,us,smoothed_wwearing_mask_7d,2021-04-30,2021-05-05,5,85.7598476,0.0829918,177308.0,nation,fb-survey
81,us,smoothed_wwearing_mask_7d,2021-05-01,2021-05-06,5,85.504,0.084193,174857.0,nation,fb-survey
82,us,smoothed_wwearing_mask_7d,2021-05-02,2021-05-07,5,85.2477223,0.0840947,177830.0,nation,fb-survey
83,us,smoothed_wwearing_mask_7d,2021-05-03,2021-05-08,5,85.0173283,0.0865272,170134.0,nation,fb-survey
84,us,smoothed_wwearing_mask_7d,2021-05-04,2021-05-09,5,84.807272,0.0879865,166432.0,nation,fb-survey
85,us,smoothed_wwearing_mask_7d,2021-05-05,2021-05-10,5,84.7418022,0.0888645,163736.0,nation,fb-survey
86,us,smoothed_wwearing_mask_7d,2021-05-06,2021-05-11,5,84.8194296,0.0889702,162665.0,nation,fb-survey
87,us,smoothed_wwearing_mask_7d,2021-05-07,2021-05-12,5,84.724325,0.0896635,160982.0,nation,fb-survey
88,us,smoothed_wwearing_mask_7d,2021-05-08,2021-05-13,5,84.4557481,0.0905326,160173.0,nation,fb-survey
89,us,smoothed_wwearing_mask_7d,2021-05-09,2021-05-14,5,84.3029743,0.0918595,156824.0,nation,fb-survey
90,us,smoothed_wwearing_mask_7d,2021-05-10,2021-05-15,5,84.1014519,0.0929891,154631.0,nation,fb-survey
91,us,smoothed_wwearing_mask_7d,2021-05-11,2021-05-16,5,83.928634,0.0938126,153264.0,nation,fb-survey
92,us,smoothed_wwearing_mask_7d,2021-05-12,2021-05-17,5,83.640774,0.0949931,151634.0,nation,fb-survey
93,us,smoothed_wwearing_mask_7d,2021-05-13,2021-05-18,5,83.3736108,0.0961249,150022.0,nation,fb-survey
94,us,smoothed_wwearing_mask_7d,2021-05-14,2021-05-19,5,83.0885788,0.0970236,149268.0,nation,fb-survey
95,us,smoothed_wwearing_mask_7d,2021-05-15,2021-05-20,5,82.7505684,0.0981237,148251.0,nation,fb-survey
96,us,smoothed_wwearing_mask_7d,2021-05-16,2021-05-21,5,82.1811377,0.0990549,149245.0,nation,fb-survey
97,us,smoothed_wwearing_mask_7d,2021-05-17,2021-05-22,5,81.6333874,0.1004742,148521.0,nation,fb-survey
98,us,smoothed_wwearing_mask_7d,2021-05-18,2021-05-23,5,80.9024664,0.1025244,146989.0,nation,fb-survey
99,us,smoothed_wwearing_mask_7d,2021-05-19,2021-05-24,5,80.2226956,0.1041823,146176.0,nation,fb-survey
100,us,smoothed_wwearing_mask_7d,2021-05-20,2021-05-25,5,79.1793835,0.1060237,146656.0,nation,fb-survey
101,us,smoothed_wwearing_mask_7d,2021-05-21,2021-05-26,5,78.2823792,0.1074353,147293.0,nation,fb-survey
102,us,smoothed_wwearing_mask_7d,2021-05-22,2021-05-27,5,77.1194626,0.1091373,148144.0,nation,fb-survey
103,us,smoothed_wwearing_mask_7d,2021-05-23,2021-05-28,5,76.0202375,0.1104547,149419.0,nation,fb-survey
104,us,smoothed_wwearing_mask_7d,2021-05-24,2021-05-29,5,74.9852048,0.1115906,150632.0,nation,fb-survey
105,us,smoothed_wwearing_mask_7d,2021-05-25,2021-05-30,5,73.878253,0.1126772,152001.0,nation,fb-survey
106,us,smoothed_wwearing_mask_7d,2021-05-26,2021-05-31,5,72.7803855,0.1136504,153375.0,nation,fb-survey
107,us,smoothed_wwearing_mask_7d,2021-05-27,2021-06-01,5,71.9272058,0.1156515,150965.0,nation,fb-survey
108,us,smoothed_wwearing_mask_7d,2021-05-28,2021-06-02,5,70.7811381,0.1172855,150346.0,nation,fb-survey
109,us,smoothed_wwearing_mask_7d,2021-05-29,2021-06-03,5,70.0205571,0.1179631,150854.0,nation,fb-survey
110,us,smoothed_wwearing_mask_7d,2021-05-30,2021-06-04,5,69.2323213,0.1188478,150807.0,nation,fb-survey
111,us,smoothed_wwearing_mask_7d,2021-05-31,2021-06-05,5,68.2241297,0.1195519,151678.0,nation,fb-survey
112,us,smoothed_wwearing_mask_7d,2021-06-01,2021-06-06,5,67.2004358,0.1198805,153371.0,nation,fb-survey
113,us,smoothed_wwearing_mask_7d,2021-06-02,2021-06-07,5,66.2956825,0.1202721,154469.0,nation,fb-survey
114,us,smoothed_wwearing_mask_7d,2021-06-03,2021-06-08,5,65.3326665,0.1195861,158376.0,nation,fb-survey
115,us,smoothed_wwearing_mask_7d,2021-06-04,2021-06-09,5,64.5576659,0.1197568,159540.0,nation,fb-survey
116,us,smoothed_wwearing_mask_7d,2021-06-05,2021-06-10,5,63.3883011,0.1210541,158369.0,nation,fb-survey
117,us,smoothed_wwearing_mask_7d,2021-06-06,2021-06-11,5,62.2147169,0.1223076,157148.0,nation,fb-survey
118,us,smoothed_wwearing_mask_7d,2021-06-07,2021-06-12,5,61.2985472,0.1235825,155333.0,nation,fb-survey
119,us,smoothed_wwearing_mask_7d,2021-06-08,2021-06-13,5,60.5440363,0.1250199,152836.0,nation,fb-survey
120,us,smoothed_wwearing_mask_7d,2021-06-09,2021-06-14,5,59.575954,0.12641,150712.0,nation,fb-survey
121,us,smoothed_wwearing_mask_7d,2021-06-10,2021-06-15,5,58.6751837,0.1276775,148743.0,nation,fb-survey
122,us,smoothed_wwearing_mask_7d,2021-06-11,2021-06-16,5,57.7053317,0.1289453,146788.0,nation,fb-survey
123,us,smoothed_wwearing_mask_7d,2021-06-12,2021-06-17,5,57.0570107,0.1296811,145696.0,nation,fb-survey
124,us,smoothed_wwearing_mask_7d,2021-06-13,2021-06-18,5,56.3557641,0.1301453,145214.0,nation,fb-survey
125,us,smoothed_wwearing_mask_7d,2021-06-14,2021-06-19,5,55.5489332,0.1306802,144590.0,nation,fb-survey
126,us,smoothed_wwearing_mask_7d,2021-06-15,2021-06-20,5,54.8233568,0.1311967,143891.0,nation,fb-survey
127,us,smoothed_wwearing_mask_7d,2021-06-16,2021-06-21,5,54.0544477,0.1317662,143043.0,nation,fb-survey
128,us,smoothed_wwearing_mask_7d,2021-06-17,2021-06-22,5,53.3436748,0.1332958,140075.0,nation,fb-survey
129,us,smoothed_wwearing_mask_7d,2021-06-18,2021-06-23,5,52.4298389,0.1356935,135455.0,nation,fb-survey
130,us,smoothed_wwearing_mask_7d,2021-06-19,2021-06-25,6,51.4174509,0.1382111,130769.0,nation,fb-survey
131,us,smoothed_wwearing_mask_7d,2021-06-20,2021-06-25,5,50.4534805,0.1419228,124108.0,nation,fb-survey
132,us,smoothed_wwearing_mask_7d,2021-06-21,2021-06-26,5,49.5548653,0.1454765,118119.0,nation,fb-survey
133,us,smoothed_wwearing_mask_7d,2021-06-22,2021-06-27,5,48.6110169,0.1485581,113191.0,nation,fb-survey
134,us,smoothed_wwearing_mask_7d,2021-06-23,2021-06-28,5,47.8187847,0.1518408,108227.0,nation,fb-survey
135,us,smoothed_wwearing_mask_7d,2021-06-24,2021-06-29,5,46.8584942,0.1543148,104570.0,nation,fb-survey
136,us,smoothed_wwearing_mask_7d,2021-06-25,2021-06-30,5,46.2931206,0.1538384,105055.0,nation,fb-survey
137,us,smoothed_wwearing_mask_7d,2021-06-26,2021-07-01,5,45.7335275,0.1511055,108694.0,nation,fb-survey
138,us,smoothed_wwearing_mask_7d,2021-06-27,2021-07-02,5,45.2280883,0.1473589,114081.0,nation,fb-survey
139,us,smoothed_wwearing_mask_7d,2021-06-28,2021-07-03,5,44.6868878,0.1438835,119395.0,nation,fb-survey
140,us,smoothed_wwearing_mask_7d,2021-06-29,2021-07-04,5,44.1486408,0.1408196,124344.0,nation,fb-survey
141,us,smoothed_wwearing_mask_7d,2021-06-30,2021-07-05,5,43.6693708,0.1375204,130073.0,nation,fb-survey
142,us,smoothed_wwearing_mask_7d,2021-07-01,2021-07-06,5,43.2503265,0.1347708,135133.0,nation,fb-survey
143,us,smoothed_wwearing_mask_7d,2021-07-02,2021-07-07,5,42.8198161,0.1330573,138297.0,nation,fb-survey
144,us,smoothed_wwearing_mask_7d,2021-07-03,2021-07-08,5,42.3041978,0.1323824,139273.0,nation,fb-survey
145,us,smoothed_wwearing_mask_7d,2021-07-04,2021-07-09,5,42.0493033,0.1326534,138478.0,nation,fb-survey
146,us,smoothed_wwearing_mask_7d,2021-07-05,2021-07-10,5,41.5139092,0.1318672,139628.0,nation,fb-survey
147,us,smoothed_wwearing_mask_7d,2021-07-06,2021-07-11,5,40.9048201,0.1310199,140816.0,nation,fb-survey
148,us,smoothed_wwearing_mask_7d,2021-07-07,2021-07-12,5,40.34575,0.1307439,140798.0,nation,fb-survey
149,us,smoothed_wwearing_mask_7d,2021-07-08,2021-07-13,5,39.8739124,0.1293947,143192.0,nation,fb-survey
150,us,smoothed_wwearing_mask_7d,2021-07-09,2021-07-14,5,39.4178172,0.1280994,145527.0,nation,fb-survey
151,us,smoothed_wwearing_mask_7d,2021-07-10,2021-07-15,5,39.1785829,0.1273756,146870.0,nation,fb-survey
152,us,smoothed_wwearing_mask_7d,2021-07-11,2021-07-16,5,38.746512,0.1258702,149802.0,nation,fb-survey
153,us,smoothed_wwearing_mask_7d,2021-07-12,2021-07-17,5,38.5617111,0.125743,149840.0,nation,fb-survey
154,us,smoothed_wwearing_mask_7d,2021-07-13,2021-07-18,5,38.5713555,0.1256031,150188.0,nation,fb-survey
155,us,smoothed_wwearing_mask_7d,2021-07-14,2021-07-19,5,38.483024,0.1247996,151998.0,nation,fb-survey
156,us,smoothed_wwearing_mask_7d,2021-07-15,2021-07-20,5,38.37523,0.1245627,152416.0,nation,fb-survey
157,us,smoothed_wwearing_mask_7d,2021-07-16,2021-07-21,5,38.382996,0.1240355,153726.0,nation,fb-survey
158,us,smoothed_wwearing_mask_7d,2021-07-17,2021-07-22,5,38.2592612,0.1230726,155950.0,nation,fb-survey
159,us,smoothed_wwearing_mask_7d,2021-07-18,2021-07-23,5,38.2422653,0.1220895,158445.0,nation,fb-survey
160,us,smoothed_wwearing_mask_7d,2021-07-19,2021-07-24,5,38.3231016,0.120674,162314.0,nation,fb-survey
161,us,smoothed_wwearing_mask_7d,2021-07-20,2021-07-25,5,38.2832497,0.1223164,157922.0,nation,fb-survey
162,us,smoothed_wwearing_mask_7d,2021-07-21,2021-07-26,5,38.5150884,0.1245269,152712.0,nation,fb-survey
163,us,smoothed_wwearing_mask_7d,2021-07-22,2021-07-27,5,38.7820396,0.1213414,161247.0,nation,fb-survey
164,us,smoothed_wwearing_mask_7d,2021-07-23,2021-07-28,5,38.9220568,0.1189034,168148.0,nation,fb-survey
165,us,smoothed_wwearing_mask_7d,2021-07-24,2021-07-29,5,39.2828324,0.118734,169186.0,nation,fb-survey
166,us,smoothed_wwearing_mask_7d,2021-07-25,2021-07-30,5,39.5583626,0.1186317,169892.0,nation,fb-survey
167,us,smoothed_wwearing_mask_7d,2021-07-26,2021-07-31,5,39.8817968,0.1185978,170462.0,nation,fb-survey
168,us,smoothed_wwearing_mask_7d,2021-07-27,2021-08-01,5,40.3215661,0.1161845,178262.0,nation,fb-survey
169,us,smoothed_wwearing_mask_7d,2021-07-28,2021-08-02,5,40.5822607,0.1136098,186819.0,nation,fb-survey
170,us,smoothed_wwearing_mask_7d,2021-07-29,2021-08-03,5,40.9457739,0.1151683,182303.0,nation,fb-survey
171,us,smoothed_wwearing_mask_7d,2021-07-30,2021-08-04,5,41.5912752,0.117505,175941.0,nation,fb-survey
172,us,smoothed_wwearing_mask_7d,2021-07-31,2021-08-05,5,42.3758826,0.1176418,176441.0,nation,fb-survey
173,us,smoothed_wwearing_mask_7d,2021-08-01,2021-08-06,5,43.3570334,0.1177396,177158.0,nation,fb-survey
174,us,smoothed_wwearing_mask_7d,2021-08-02,2021-08-07,5,44.0295467,0.1174808,178554.0,nation,fb-survey
175,us,smoothed_wwearing_mask_7d,2021-08-03,2021-08-08,5,44.9074941,0.1167043,181651.0,nation,fb-survey
176,us,smoothed_wwearing_mask_7d,2021-08-04,2021-08-09,5,45.8583208,0.1160818,184256.0,nation,fb-survey
177,us,smoothed_wwearing_mask_7d,2021-08-05,2021-08-10,5,46.8118823,0.115796,185688.0,nation,fb-survey
178,us,smoothed_wwearing_mask_7d,2021-08-06,2021-08-11,5,47.6990165,0.1148876,189005.0,nation,fb-survey
179,us,smoothed_wwearing_mask_7d,2021-08-07,2021-08-12,5,48.3969596,0.1134135,194162.0,nation,fb-survey
180,us,smoothed_wwearing_mask_7d,2021-08-08,2021-08-13,5,49.0563111,0.1118865,199632.0,nation,fb-survey
181,us,smoothed_wwearing_mask_7d,2021-08-09,2021-08-14,5,50.0014923,0.1110683,202656.0,nation,fb-survey
182,us,smoothed_wwearing_mask_7d,2021-08-10,2021-08-15,5,50.8799286,0.1101015,206167.0,nation,fb-survey
183,us,smoothed_wwearing_mask_7d,2021-08-11,2021-08-16,5,51.7962798,0.1092486,209193.0,nation,fb-survey
184,us,smoothed_wwearing_mask_7d,2021-08-12,2021-08-17,5,52.6149527,0.1082699,212684.0,nation,fb-survey
185,us,smoothed_wwearing_mask_7d,2021-08-13,2021-08-18,5,53.2963624,0.1072954,216215.0,nation,fb-survey
186,us,smoothed_wwearing_mask_7d,2021-08-14,2021-08-19,5,53.9582326,0.1070028,216980.0,nation,fb-survey
187,us,smoothed_wwearing_mask_7d,2021-08-15,2021-08-20,5,54.6149415,0.1067016,217712.0,nation,fb-survey
188,us,smoothed_wwearing_mask_7d,2021-08-16,2021-08-21,5,55.2786937,0.1063832,218437.0,nation,fb-survey
189,us,smoothed_wwearing_mask_7d,2021-08-17,2021-08-22,5,55.8524816,0.1065488,217196.0,nation,fb-survey
190,us,smoothed_wwearing_mask_7d,2021-08-18,2021-08-23,5,56.3407905,0.1065123,216820.0,nation,fb-survey
191,us,smoothed_wwearing_mask_7d,2021-08-19,2021-08-24,5,56.9345698,0.1064282,216467.0,nation,fb-survey
192,us,smoothed_wwearing_mask_7d,2021-08-20,2021-08-25,5,57.5303132,0.1063061,216202.0,nation,fb-survey
193,us,smoothed_wwearing_mask_7d,2021-08-21,2021-08-26,5,58.0989785,0.1061079,216221.0,nation,fb-survey
194,us,smoothed_wwearing_mask_7d,2021-08-22,2021-08-26,4,58.5429839,0.105922,216322.0,nation,fb-survey
195,us,smoothed_wwearing_mask_7d,2021-08-23,2021-08-28,5,59.0476847,0.1055035,217244.0,nation,fb-survey
196,us,smoothed_wwearing_mask_7d,2021-08-24,2021-08-29,5,59.6161258,0.1051294,217833.0,nation,fb-survey
197,us,smoothed_wwearing_mask_7d,2021-08-25,2021-08-30,5,60.0914663,0.1047982,218359.0,nation,fb-survey
198,us,smoothed_wwearing_mask_7d,2021-08-26,2021-08-31,5,60.4433945,0.1046332,218388.0,nation,fb-survey
199,us,smoothed_wwearing_mask_7d,2021-08-27,2021-09-01,5,60.8678252,0.1043878,218586.0,nation,fb-survey
200,us,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,61.2609492,0.1043475,217956.0,nation,fb-survey
201,us,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,61.6516977,0.1043847,216979.0,nation,fb-survey
202,us,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,61.9986636,0.1044061,216137.0,nation,fb-survey
203,us,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,62.3276107,0.1043855,215488.0,nation,fb-survey
204,us,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,62.6296516,0.104471,214445.0,nation,fb-survey
205,us,smoothed_wwearing_mask_7d,2021-09-02,2021-09-07,5,62.9963185,0.1045709,213176.0,nation,fb-survey
206,us,smoothed_wwearing_mask_7d,2021-09-03,2021-09-08,5,63.0678047,0.1049308,211547.0,nation,fb-survey
207,us,smoothed_wwearing_mask_7d,2021-09-04,2021-09-09,5,63.2549438,0.1050308,210698.0,nation,fb-survey
208,us,smoothed_wwearing_mask_7d,2021-09-05,2021-09-10,5,63.5091886,0.1052178,209335.0,nation,fb-survey
209,us,smoothed_wwearing_mask_7d,2021-09-06,2021-09-11,5,63.5880719,0.1050744,209713.0,nation,fb-survey
210,us,smoothed_wwearing_mask_7d,2021-09-07,2021-09-12,5,63.507877,0.1051874,209459.0,nation,fb-survey
211,us,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,63.620816,0.1054471,208153.0,nation,fb-survey
212,us,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,63.6200391,0.1059846,206049.0,nation,fb-survey
213,us,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,63.756948,0.1061699,204998.0,nation,fb-survey
214,us,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,63.8794661,0.1063487,204010.0,nation,fb-survey
215,us,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,63.8069187,0.1062817,204445.0,nation,fb-survey
216,us,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,63.8531261,0.1064835,203558.0,nation,fb-survey
217,us,smoothed_wwearing_mask_7d,2021-09-14,2021-09-19,5,64.0293927,0.1068496,201735.0,nation,fb-survey
218,us,smoothed_wwearing_mask_7d,2021-09-15,2021-09-20,5,63.8890517,0.1073631,200150.0,nation,fb-survey
219,us,smoothed_wwearing_mask_7d,2021-09-16,2021-09-21,5,63.8647396,0.1075026,199689.0,nation,fb-survey
220,us,smoothed_wwearing_mask_7d,2021-09-17,2021-09-22,5,63.8940167,0.1078174,198455.0,nation,fb-survey
221,us,smoothed_wwearing_mask_7d,2021-09-18,2021-09-23,5,63.7303324,0.1084455,196547.0,nation,fb-survey
222,us,smoothed_wwearing_mask_7d,2021-09-19,2021-09-24,5,63.8017213,0.1102669,189946.0,nation,fb-survey
223,us,smoothed_wwearing_mask_7d,2021-09-20,2021-09-25,5,63.7627838,0.1116254,185437.0,nation,fb-survey
224,us,smoothed_wwearing_mask_7d,2021-09-21,2021-09-26,5,63.6311194,0.1123927,183199.0,nation,fb-survey
