,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
23,us,smoothed_wbelief_masking_effective,2021-06-27,2021-07-02,5,77.3135838,0.1767389,56151.0,nation,fb-survey
24,us,smoothed_wbelief_masking_effective,2021-06-28,2021-07-03,5,77.2896706,0.1727203,58838.0,nation,fb-survey
25,us,smoothed_wbelief_masking_effective,2021-06-29,2021-07-04,5,77.0991812,0.1693961,61531.0,nation,fb-survey
26,us,smoothed_wbelief_masking_effective,2021-06-30,2021-07-05,5,77.095364,0.1658938,64164.0,nation,fb-survey
27,us,smoothed_wbelief_masking_effective,2021-07-01,2021-07-06,5,77.1995563,0.1625206,66641.0,nation,fb-survey
28,us,smoothed_wbelief_masking_effective,2021-07-02,2021-07-07,5,77.0184001,0.1606764,68560.0,nation,fb-survey
29,us,smoothed_wbelief_masking_effective,2021-07-03,2021-07-08,5,76.9789909,0.1600312,69197.0,nation,fb-survey
30,us,smoothed_wbelief_masking_effective,2021-07-04,2021-07-09,5,77.1254059,0.1600622,68861.0,nation,fb-survey
31,us,smoothed_wbelief_masking_effective,2021-07-05,2021-07-10,5,77.1969058,0.1594143,69269.0,nation,fb-survey
32,us,smoothed_wbelief_masking_effective,2021-07-06,2021-07-11,5,77.0736814,0.1594122,69534.0,nation,fb-survey
33,us,smoothed_wbelief_masking_effective,2021-07-07,2021-07-12,5,77.0307128,0.159454,69589.0,nation,fb-survey
34,us,smoothed_wbelief_masking_effective,2021-07-08,2021-07-13,5,77.1696074,0.1579509,70618.0,nation,fb-survey
35,us,smoothed_wbelief_masking_effective,2021-07-09,2021-07-14,5,77.4555921,0.1565248,71273.0,nation,fb-survey
36,us,smoothed_wbelief_masking_effective,2021-07-10,2021-07-15,5,77.3413622,0.1563168,71719.0,nation,fb-survey
37,us,smoothed_wbelief_masking_effective,2021-07-11,2021-07-16,5,77.2183907,0.1553452,72897.0,nation,fb-survey
38,us,smoothed_wbelief_masking_effective,2021-07-12,2021-07-17,5,77.2114164,0.1553491,72909.0,nation,fb-survey
39,us,smoothed_wbelief_masking_effective,2021-07-13,2021-07-18,5,77.4762154,0.1549958,72639.0,nation,fb-survey
40,us,smoothed_wbelief_masking_effective,2021-07-14,2021-07-19,5,77.4996087,0.1548183,72752.0,nation,fb-survey
41,us,smoothed_wbelief_masking_effective,2021-07-15,2021-07-20,5,77.4751927,0.1553258,72333.0,nation,fb-survey
42,us,smoothed_wbelief_masking_effective,2021-07-16,2021-07-21,5,77.4668366,0.1551405,72525.0,nation,fb-survey
43,us,smoothed_wbelief_masking_effective,2021-07-17,2021-07-22,5,77.6995607,0.1542513,72824.0,nation,fb-survey
44,us,smoothed_wbelief_masking_effective,2021-07-18,2021-07-23,5,77.767503,0.1537092,73179.0,nation,fb-survey
45,us,smoothed_wbelief_masking_effective,2021-07-19,2021-07-24,5,77.8582495,0.15226,74361.0,nation,fb-survey
46,us,smoothed_wbelief_masking_effective,2021-07-20,2021-07-25,5,77.7897299,0.1550764,71843.0,nation,fb-survey
47,us,smoothed_wbelief_masking_effective,2021-07-21,2021-07-26,5,77.9909153,0.1586443,68202.0,nation,fb-survey
48,us,smoothed_wbelief_masking_effective,2021-07-22,2021-07-27,5,78.0242076,0.1636383,64033.0,nation,fb-survey
49,us,smoothed_wbelief_masking_effective,2021-07-23,2021-07-28,5,78.0601745,0.1688885,60043.0,nation,fb-survey
50,us,smoothed_wbelief_masking_effective,2021-07-24,2021-07-29,5,77.9673119,0.1751005,56028.0,nation,fb-survey
51,us,smoothed_wbelief_masking_effective,2021-07-25,2021-07-30,5,77.9250047,0.1820157,51923.0,nation,fb-survey
52,us,smoothed_wbelief_masking_effective,2021-07-26,2021-07-31,5,77.7919596,0.1907431,47484.0,nation,fb-survey
53,us,smoothed_wbelief_masking_effective,2021-07-27,2021-08-01,5,77.7054547,0.1925263,46738.0,nation,fb-survey
54,us,smoothed_wbelief_masking_effective,2021-07-28,2021-08-02,5,77.2793149,0.1929527,47161.0,nation,fb-survey
55,us,smoothed_wbelief_masking_effective,2021-07-29,2021-08-03,5,76.967622,0.1915799,48300.0,nation,fb-survey
56,us,smoothed_wbelief_masking_effective,2021-07-30,2021-08-04,5,76.7915737,0.2034902,43040.0,nation,fb-survey
57,us,smoothed_wbelief_masking_effective,2021-07-31,2021-08-05,5,76.6004735,0.22012,36993.0,nation,fb-survey
58,us,smoothed_wbelief_masking_effective,2021-08-01,2021-08-06,5,76.6723411,0.2425754,30396.0,nation,fb-survey
59,us,smoothed_wbelief_masking_effective,2021-08-02,2021-08-07,5,76.1500523,0.2320201,33737.0,nation,fb-survey
60,us,smoothed_wbelief_masking_effective,2021-08-03,2021-08-08,5,76.0107384,0.2108479,41016.0,nation,fb-survey
61,us,smoothed_wbelief_masking_effective,2021-08-04,2021-08-09,5,75.5904142,0.1956242,48215.0,nation,fb-survey
62,us,smoothed_wbelief_masking_effective,2021-08-05,2021-08-10,5,75.3763789,0.1837447,54974.0,nation,fb-survey
63,us,smoothed_wbelief_masking_effective,2021-08-06,2021-08-11,5,75.4119282,0.1660786,67226.0,nation,fb-survey
64,us,smoothed_wbelief_masking_effective,2021-08-07,2021-08-12,5,75.4220718,0.1506464,81682.0,nation,fb-survey
65,us,smoothed_wbelief_masking_effective,2021-08-08,2021-08-13,5,75.3836275,0.1382409,97102.0,nation,fb-survey
66,us,smoothed_wbelief_masking_effective,2021-08-09,2021-08-14,5,75.3733459,0.1350171,101823.0,nation,fb-survey
67,us,smoothed_wbelief_masking_effective,2021-08-10,2021-08-15,5,75.3001158,0.1338974,103740.0,nation,fb-survey
68,us,smoothed_wbelief_masking_effective,2021-08-11,2021-08-16,5,75.3182129,0.1329045,105244.0,nation,fb-survey
69,us,smoothed_wbelief_masking_effective,2021-08-12,2021-08-17,5,75.3985895,0.1317061,106933.0,nation,fb-survey
70,us,smoothed_wbelief_masking_effective,2021-08-13,2021-08-18,5,75.3001035,0.1308123,108691.0,nation,fb-survey
71,us,smoothed_wbelief_masking_effective,2021-08-14,2021-08-19,5,75.3621459,0.1303872,109216.0,nation,fb-survey
72,us,smoothed_wbelief_masking_effective,2021-08-15,2021-08-20,5,75.3864925,0.1302038,109451.0,nation,fb-survey
73,us,smoothed_wbelief_masking_effective,2021-08-16,2021-08-21,5,75.4109429,0.1300035,109715.0,nation,fb-survey
74,us,smoothed_wbelief_masking_effective,2021-08-17,2021-08-22,5,75.5683182,0.1301306,109027.0,nation,fb-survey
75,us,smoothed_wbelief_masking_effective,2021-08-18,2021-08-23,5,75.6586058,0.1300069,108961.0,nation,fb-survey
76,us,smoothed_wbelief_masking_effective,2021-08-19,2021-08-24,5,75.7518458,0.1299456,108780.0,nation,fb-survey
77,us,smoothed_wbelief_masking_effective,2021-08-20,2021-08-25,5,75.9462764,0.1296879,108615.0,nation,fb-survey
78,us,smoothed_wbelief_masking_effective,2021-08-21,2021-08-26,5,75.9302889,0.1297168,108616.0,nation,fb-survey
79,us,smoothed_wbelief_masking_effective,2021-08-22,2021-08-26,4,75.9734736,0.1296157,108652.0,nation,fb-survey
80,us,smoothed_wbelief_masking_effective,2021-08-23,2021-08-28,5,75.9351894,0.129396,109140.0,nation,fb-survey
81,us,smoothed_wbelief_masking_effective,2021-08-24,2021-08-29,5,75.719575,0.1295224,109591.0,nation,fb-survey
82,us,smoothed_wbelief_masking_effective,2021-08-25,2021-08-30,5,75.6580249,0.129577,109687.0,nation,fb-survey
83,us,smoothed_wbelief_masking_effective,2021-08-26,2021-08-31,5,75.6106636,0.1296842,109650.0,nation,fb-survey
84,us,smoothed_wbelief_masking_effective,2021-08-27,2021-09-01,5,75.4479741,0.1299316,109725.0,nation,fb-survey
85,us,smoothed_wbelief_masking_effective,2021-08-28,2021-09-02,5,75.4699142,0.1300685,109428.0,nation,fb-survey
86,us,smoothed_wbelief_masking_effective,2021-08-29,2021-09-03,5,75.4592449,0.1303505,108987.0,nation,fb-survey
87,us,smoothed_wbelief_masking_effective,2021-08-30,2021-09-04,5,75.5614649,0.1304094,108582.0,nation,fb-survey
88,us,smoothed_wbelief_masking_effective,2021-08-31,2021-09-05,5,75.8090892,0.1302754,108056.0,nation,fb-survey
89,us,smoothed_wbelief_masking_effective,2021-09-01,2021-09-06,5,75.8526747,0.1305365,107492.0,nation,fb-survey
90,us,smoothed_wbelief_masking_effective,2021-09-02,2021-09-07,5,75.8331593,0.1309182,106925.0,nation,fb-survey
91,us,smoothed_wbelief_masking_effective,2021-09-03,2021-09-08,5,75.9368333,0.1312367,106095.0,nation,fb-survey
92,us,smoothed_wbelief_masking_effective,2021-09-04,2021-09-09,5,75.866466,0.1316881,105579.0,nation,fb-survey
93,us,smoothed_wbelief_masking_effective,2021-09-05,2021-09-10,5,75.868404,0.1321018,104913.0,nation,fb-survey
94,us,smoothed_wbelief_masking_effective,2021-09-06,2021-09-11,5,75.906321,0.1318558,105192.0,nation,fb-survey
95,us,smoothed_wbelief_masking_effective,2021-09-07,2021-09-12,5,75.7782891,0.1320885,105201.0,nation,fb-survey
96,us,smoothed_wbelief_masking_effective,2021-09-08,2021-09-13,5,75.8407734,0.1323661,104576.0,nation,fb-survey
97,us,smoothed_wbelief_masking_effective,2021-09-09,2021-09-14,5,75.8357289,0.1331404,103378.0,nation,fb-survey
98,us,smoothed_wbelief_masking_effective,2021-09-10,2021-09-15,5,75.7454959,0.1336186,102900.0,nation,fb-survey
99,us,smoothed_wbelief_masking_effective,2021-09-11,2021-09-16,5,75.7855514,0.1337745,102545.0,nation,fb-survey
100,us,smoothed_wbelief_masking_effective,2021-09-12,2021-09-17,5,75.6417133,0.1339916,102625.0,nation,fb-survey
101,us,smoothed_wbelief_masking_effective,2021-09-13,2021-09-18,5,75.4949617,0.134576,102150.0,nation,fb-survey
102,us,smoothed_wbelief_masking_effective,2021-09-14,2021-09-19,5,75.4157667,0.1354351,101078.0,nation,fb-survey
103,us,smoothed_wbelief_masking_effective,2021-09-15,2021-09-20,5,75.2156294,0.1363548,100264.0,nation,fb-survey
104,us,smoothed_wbelief_masking_effective,2021-09-16,2021-09-21,5,75.1715049,0.1365662,100073.0,nation,fb-survey
105,us,smoothed_wbelief_masking_effective,2021-09-17,2021-09-22,5,75.0760454,0.1372203,99376.0,nation,fb-survey
106,us,smoothed_wbelief_masking_effective,2021-09-18,2021-09-23,5,74.8976237,0.1383053,98289.0,nation,fb-survey
107,us,smoothed_wbelief_masking_effective,2021-09-19,2021-09-24,5,74.7949923,0.1407506,95161.0,nation,fb-survey
108,us,smoothed_wbelief_masking_effective,2021-09-20,2021-09-25,5,74.6551994,0.1427809,92813.0,nation,fb-survey
109,us,smoothed_wbelief_masking_effective,2021-09-21,2021-09-26,5,74.6118789,0.1437038,91728.0,nation,fb-survey
110,us,smoothed_wbelief_masking_effective,2021-09-22,2021-09-27,5,74.5171217,0.1442298,91284.0,nation,fb-survey
111,us,smoothed_wbelief_masking_effective,2021-09-23,2021-09-28,5,74.3842409,0.1450719,90536.0,nation,fb-survey
112,us,smoothed_wbelief_masking_effective,2021-09-24,2021-09-29,5,74.296091,0.1461959,89350.0,nation,fb-survey
113,us,smoothed_wbelief_masking_effective,2021-09-25,2021-09-30,5,74.291121,0.1471527,88203.0,nation,fb-survey
114,us,smoothed_wbelief_masking_effective,2021-09-26,2021-10-01,5,74.1617721,0.1467276,89006.0,nation,fb-survey
115,us,smoothed_wbelief_masking_effective,2021-09-27,2021-10-02,5,74.1897434,0.1469692,88651.0,nation,fb-survey
116,us,smoothed_wbelief_masking_effective,2021-09-28,2021-10-03,5,74.1195701,0.1479731,87607.0,nation,fb-survey
117,us,smoothed_wbelief_masking_effective,2021-09-29,2021-10-04,5,73.9655041,0.1496252,86014.0,nation,fb-survey
118,us,smoothed_wbelief_masking_effective,2021-09-30,2021-10-05,5,73.9971745,0.1506729,84755.0,nation,fb-survey
119,us,smoothed_wbelief_masking_effective,2021-10-01,2021-10-06,5,74.013337,0.1516333,83651.0,nation,fb-survey
120,us,smoothed_wbelief_masking_effective,2021-10-02,2021-10-07,5,73.816446,0.1528894,82685.0,nation,fb-survey
121,us,smoothed_wbelief_masking_effective,2021-10-03,2021-10-08,5,73.9487674,0.1535219,81737.0,nation,fb-survey
122,us,smoothed_wbelief_masking_effective,2021-10-04,2021-10-09,5,73.6137252,0.1589463,76884.0,nation,fb-survey
123,us,smoothed_wbelief_masking_effective,2021-10-05,2021-10-10,5,73.2749692,0.1590014,77459.0,nation,fb-survey
124,us,smoothed_wbelief_masking_effective,2021-10-06,2021-10-11,5,73.1637449,0.159175,77494.0,nation,fb-survey
125,us,smoothed_wbelief_masking_effective,2021-10-07,2021-10-12,5,72.9510804,0.1603655,76729.0,nation,fb-survey
126,us,smoothed_wbelief_masking_effective,2021-10-08,2021-10-13,5,72.675477,0.1628303,74898.0,nation,fb-survey
127,us,smoothed_wbelief_masking_effective,2021-10-09,2021-10-14,5,72.601486,0.1645426,73471.0,nation,fb-survey
128,us,smoothed_wbelief_masking_effective,2021-10-10,2021-10-15,5,72.3513696,0.1667477,71945.0,nation,fb-survey
129,us,smoothed_wbelief_masking_effective,2021-10-11,2021-10-16,5,72.2577234,0.1641094,74432.0,nation,fb-survey
130,us,smoothed_wbelief_masking_effective,2021-10-12,2021-10-17,5,72.1988245,0.1682595,70898.0,nation,fb-survey
131,us,smoothed_wbelief_masking_effective,2021-10-13,2021-10-18,5,72.2963936,0.1722319,67519.0,nation,fb-survey
132,us,smoothed_wbelief_masking_effective,2021-10-14,2021-10-19,5,72.2535414,0.1758336,64843.0,nation,fb-survey
133,us,smoothed_wbelief_masking_effective,2021-10-15,2021-10-20,5,72.3437254,0.1772094,63712.0,nation,fb-survey
134,us,smoothed_wbelief_masking_effective,2021-10-16,2021-10-21,5,72.3917054,0.1796009,61960.0,nation,fb-survey
135,us,smoothed_wbelief_masking_effective,2021-10-17,2021-10-22,5,72.3328063,0.1824472,60121.0,nation,fb-survey
136,us,smoothed_wbelief_masking_effective,2021-10-18,2021-10-23,5,72.5816123,0.1843098,58583.0,nation,fb-survey
137,us,smoothed_wbelief_masking_effective,2021-10-19,2021-10-24,5,72.7374062,0.1840297,58553.0,nation,fb-survey
138,us,smoothed_wbelief_masking_effective,2021-10-20,2021-10-25,5,72.7773583,0.1840868,58463.0,nation,fb-survey
139,us,smoothed_wbelief_masking_effective,2021-10-21,2021-10-26,5,72.6886218,0.1832815,59098.0,nation,fb-survey
140,us,smoothed_wbelief_masking_effective,2021-10-22,2021-10-27,5,72.4940472,0.1805786,61150.0,nation,fb-survey
141,us,smoothed_wbelief_masking_effective,2021-10-23,2021-10-28,5,72.4677175,0.1772694,63492.0,nation,fb-survey
142,us,smoothed_wbelief_masking_effective,2021-10-24,2021-10-29,5,72.6431866,0.1747954,65043.0,nation,fb-survey
143,us,smoothed_wbelief_masking_effective,2021-10-25,2021-10-30,5,72.467211,0.1723359,67180.0,nation,fb-survey
144,us,smoothed_wbelief_masking_effective,2021-10-26,2021-10-31,5,72.2722847,0.1704525,68973.0,nation,fb-survey
145,us,smoothed_wbelief_masking_effective,2021-10-27,2021-11-01,5,72.0498993,0.1659811,73097.0,nation,fb-survey
146,us,smoothed_wbelief_masking_effective,2021-10-28,2021-11-02,5,72.0986014,0.1621586,76502.0,nation,fb-survey
147,us,smoothed_wbelief_masking_effective,2021-10-29,2021-11-03,5,72.1023814,0.1609643,77635.0,nation,fb-survey
148,us,smoothed_wbelief_masking_effective,2021-10-30,2021-11-04,5,71.8588822,0.161016,77998.0,nation,fb-survey
149,us,smoothed_wbelief_masking_effective,2021-10-31,2021-11-05,5,71.7138019,0.1604651,78780.0,nation,fb-survey
150,us,smoothed_wbelief_masking_effective,2021-11-01,2021-11-06,5,71.7453053,0.1605884,78606.0,nation,fb-survey
151,us,smoothed_wbelief_masking_effective,2021-11-02,2021-11-07,5,71.7593395,0.160814,78362.0,nation,fb-survey
152,us,smoothed_wbelief_masking_effective,2021-11-03,2021-11-08,5,71.8063455,0.1627111,76468.0,nation,fb-survey
153,us,smoothed_wbelief_masking_effective,2021-11-04,2021-11-09,5,71.8048177,0.1641388,75146.0,nation,fb-survey
154,us,smoothed_wbelief_masking_effective,2021-11-05,2021-11-10,5,71.6800844,0.1648882,74664.0,nation,fb-survey
155,us,smoothed_wbelief_masking_effective,2021-11-06,2021-11-11,5,71.886871,0.1645737,74617.0,nation,fb-survey
156,us,smoothed_wbelief_masking_effective,2021-11-07,2021-11-12,5,71.7741852,0.1643395,75012.0,nation,fb-survey
157,us,smoothed_wbelief_masking_effective,2021-11-08,2021-11-13,5,71.7221851,0.1640065,75401.0,nation,fb-survey
158,us,smoothed_wbelief_masking_effective,2021-11-09,2021-11-14,5,71.6120038,0.1642845,75323.0,nation,fb-survey
159,us,smoothed_wbelief_masking_effective,2021-11-10,2021-11-15,5,71.4626494,0.1644144,75442.0,nation,fb-survey
160,us,smoothed_wbelief_masking_effective,2021-11-11,2021-11-16,5,71.3107529,0.1651276,75030.0,nation,fb-survey
161,us,smoothed_wbelief_masking_effective,2021-11-12,2021-11-17,5,71.5575023,0.165446,74355.0,nation,fb-survey
162,us,smoothed_wbelief_masking_effective,2021-11-13,2021-11-18,5,71.4455304,0.166566,73532.0,nation,fb-survey
163,us,smoothed_wbelief_masking_effective,2021-11-14,2021-11-19,5,71.5811619,0.1670047,72937.0,nation,fb-survey
164,us,smoothed_wbelief_masking_effective,2021-11-15,2021-11-20,5,71.7682363,0.1677629,71991.0,nation,fb-survey
165,us,smoothed_wbelief_masking_effective,2021-11-16,2021-11-21,5,71.826906,0.1682988,71443.0,nation,fb-survey
166,us,smoothed_wbelief_masking_effective,2021-11-17,2021-11-22,5,71.8396175,0.1691002,70748.0,nation,fb-survey
167,us,smoothed_wbelief_masking_effective,2021-11-18,2021-11-23,5,71.7319684,0.1698021,70327.0,nation,fb-survey
168,us,smoothed_wbelief_masking_effective,2021-11-19,2021-11-24,5,71.7985851,0.170186,69910.0,nation,fb-survey
169,us,smoothed_wbelief_masking_effective,2021-11-20,2021-11-25,5,71.9886808,0.1698127,69929.0,nation,fb-survey
170,us,smoothed_wbelief_masking_effective,2021-11-21,2021-11-26,5,71.9037169,0.1703269,69636.0,nation,fb-survey
171,us,smoothed_wbelief_masking_effective,2021-11-22,2021-11-27,5,71.7526722,0.170801,69476.0,nation,fb-survey
172,us,smoothed_wbelief_masking_effective,2021-11-23,2021-11-28,5,71.78921,0.1710926,69185.0,nation,fb-survey
173,us,smoothed_wbelief_masking_effective,2021-11-24,2021-11-29,5,71.8245407,0.1717877,68574.0,nation,fb-survey
174,us,smoothed_wbelief_masking_effective,2021-11-25,2021-11-30,5,71.8729149,0.173349,67274.0,nation,fb-survey
175,us,smoothed_wbelief_masking_effective,2021-11-26,2021-12-01,5,71.9432276,0.1731435,67331.0,nation,fb-survey
176,us,smoothed_wbelief_masking_effective,2021-11-27,2021-12-02,5,71.9600569,0.1717412,68410.0,nation,fb-survey
177,us,smoothed_wbelief_masking_effective,2021-11-28,2021-12-03,5,72.2125353,0.1698138,69585.0,nation,fb-survey
178,us,smoothed_wbelief_masking_effective,2021-11-29,2021-12-04,5,72.2053632,0.1686678,70545.0,nation,fb-survey
179,us,smoothed_wbelief_masking_effective,2021-11-30,2021-12-05,5,72.3086649,0.1675895,71292.0,nation,fb-survey
180,us,smoothed_wbelief_masking_effective,2021-12-01,2022-02-02,63,72.341203,0.1671014,71657.0,nation,fb-survey
181,us,smoothed_wbelief_masking_effective,2021-12-02,2021-12-07,5,72.663493,0.1650454,72921.0,nation,fb-survey
182,us,smoothed_wbelief_masking_effective,2021-12-03,2021-12-08,5,72.5349964,0.1652955,72913.0,nation,fb-survey
183,us,smoothed_wbelief_masking_effective,2021-12-04,2021-12-09,5,72.5889081,0.1663253,71925.0,nation,fb-survey
184,us,smoothed_wbelief_masking_effective,2021-12-05,2021-12-10,5,72.4048264,0.1676176,71115.0,nation,fb-survey
185,us,smoothed_wbelief_masking_effective,2021-12-06,2021-12-11,5,72.3595749,0.1683024,70609.0,nation,fb-survey
186,us,smoothed_wbelief_masking_effective,2021-12-07,2021-12-12,5,72.3614174,0.1685486,70400.0,nation,fb-survey
187,us,smoothed_wbelief_masking_effective,2021-12-08,2021-12-13,5,72.5702841,0.1678359,70666.0,nation,fb-survey
188,us,smoothed_wbelief_masking_effective,2021-12-09,2021-12-14,5,72.4558827,0.1684395,70342.0,nation,fb-survey
189,us,smoothed_wbelief_masking_effective,2021-12-10,2021-12-15,5,72.4454659,0.1681321,70616.0,nation,fb-survey
190,us,smoothed_wbelief_masking_effective,2021-12-11,2021-12-16,5,72.1552678,0.1688377,70481.0,nation,fb-survey
191,us,smoothed_wbelief_masking_effective,2021-12-12,2021-12-17,5,72.1530121,0.1690315,70323.0,nation,fb-survey
192,us,smoothed_wbelief_masking_effective,2021-12-13,2021-12-18,5,72.2309461,0.169076,70165.0,nation,fb-survey
193,us,smoothed_wbelief_masking_effective,2021-12-14,2021-12-20,6,72.3139531,0.1688419,70230.0,nation,fb-survey
194,us,smoothed_wbelief_masking_effective,2021-12-15,2021-12-20,5,72.3593471,0.1684675,70471.0,nation,fb-survey
195,us,smoothed_wbelief_masking_effective,2021-12-16,2021-12-21,5,72.4285224,0.170249,68897.0,nation,fb-survey
196,us,smoothed_wbelief_masking_effective,2021-12-17,2021-12-22,5,72.2762124,0.1693971,69829.0,nation,fb-survey
197,us,smoothed_wbelief_masking_effective,2021-12-18,2021-12-23,5,72.3728191,0.1672608,71470.0,nation,fb-survey
198,us,smoothed_wbelief_masking_effective,2021-12-19,2021-12-24,5,72.2270014,0.1663452,72494.0,nation,fb-survey
199,us,smoothed_wbelief_masking_effective,2021-12-20,2021-12-25,5,72.3943044,0.1649602,73442.0,nation,fb-survey
200,us,smoothed_wbelief_masking_effective,2021-12-21,2021-12-26,5,72.5150264,0.1634626,74591.0,nation,fb-survey
201,us,smoothed_wbelief_masking_effective,2021-12-22,2021-12-27,5,72.4672159,0.1624052,75647.0,nation,fb-survey
202,us,smoothed_wbelief_masking_effective,2021-12-23,2021-12-28,5,72.2861855,0.1594386,78807.0,nation,fb-survey
203,us,smoothed_wbelief_masking_effective,2021-12-24,2021-12-29,5,72.5525019,0.1590384,78732.0,nation,fb-survey
204,us,smoothed_wbelief_masking_effective,2021-12-25,2021-12-30,5,72.8101804,0.1600557,77278.0,nation,fb-survey
205,us,smoothed_wbelief_masking_effective,2021-12-26,2021-12-31,5,73.0577608,0.1588689,77987.0,nation,fb-survey
206,us,smoothed_wbelief_masking_effective,2021-12-27,2022-01-01,5,73.0687375,0.1568588,79978.0,nation,fb-survey
207,us,smoothed_wbelief_masking_effective,2021-12-28,2022-01-02,5,72.9524825,0.1552928,81821.0,nation,fb-survey
208,us,smoothed_wbelief_masking_effective,2021-12-29,2022-01-03,5,72.967502,0.1528859,84388.0,nation,fb-survey
209,us,smoothed_wbelief_masking_effective,2021-12-30,2022-01-04,5,73.3125477,0.1499592,87004.0,nation,fb-survey
210,us,smoothed_wbelief_masking_effective,2021-12-31,2022-01-05,5,73.350389,0.1476473,89669.0,nation,fb-survey
211,us,smoothed_wbelief_masking_effective,2022-01-01,2022-01-06,5,73.0758743,0.1453259,93160.0,nation,fb-survey
212,us,smoothed_wbelief_masking_effective,2022-01-02,2022-01-07,5,73.1079123,0.1432751,95774.0,nation,fb-survey
213,us,smoothed_wbelief_masking_effective,2022-01-03,2022-01-08,5,72.9777782,0.1426558,96902.0,nation,fb-survey
214,us,smoothed_wbelief_masking_effective,2022-01-04,2022-01-09,5,73.0796406,0.1420987,97431.0,nation,fb-survey
215,us,smoothed_wbelief_masking_effective,2022-01-05,2022-01-10,5,73.0266164,0.1419954,97694.0,nation,fb-survey
216,us,smoothed_wbelief_masking_effective,2022-01-06,2022-01-11,5,72.8255559,0.1423536,97658.0,nation,fb-survey
217,us,smoothed_wbelief_masking_effective,2022-01-07,2022-01-12,5,72.6514227,0.1425075,97837.0,nation,fb-survey
218,us,smoothed_wbelief_masking_effective,2022-01-08,2022-01-13,5,72.8235602,0.1418407,98370.0,nation,fb-survey
219,us,smoothed_wbelief_masking_effective,2022-01-09,2022-01-14,5,72.7321534,0.1424547,97729.0,nation,fb-survey
220,us,smoothed_wbelief_masking_effective,2022-01-10,2022-01-15,5,72.6882745,0.1430904,96960.0,nation,fb-survey
221,us,smoothed_wbelief_masking_effective,2022-01-11,2022-01-16,5,72.4142062,0.1439283,96431.0,nation,fb-survey
222,us,smoothed_wbelief_masking_effective,2022-01-12,2022-01-17,5,72.5186815,0.147695,91360.0,nation,fb-survey
223,us,smoothed_wbelief_masking_effective,2022-01-13,2022-01-18,5,72.4667142,0.1537333,84423.0,nation,fb-survey
224,us,smoothed_wbelief_masking_effective,2022-01-14,2022-01-19,5,72.222007,0.1530673,85626.0,nation,fb-survey
