,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
16,us,smoothed_wcovid_vaccinated,2021-01-22,2021-01-29,7,10.8185026,0.0569622,297350.0,nation,fb-survey
17,us,smoothed_wcovid_vaccinated,2021-01-23,2021-01-29,6,11.3543547,0.0582759,296375.0,nation,fb-survey
18,us,smoothed_wcovid_vaccinated,2021-01-24,2021-01-29,5,11.8744188,0.0594477,296104.0,nation,fb-survey
19,us,smoothed_wcovid_vaccinated,2021-01-25,2021-01-30,5,12.3596711,0.0606387,294585.0,nation,fb-survey
20,us,smoothed_wcovid_vaccinated,2021-01-26,2021-01-31,5,12.841858,0.0617076,293940.0,nation,fb-survey
21,us,smoothed_wcovid_vaccinated,2021-01-27,2021-02-01,5,13.3754949,0.0624139,297432.0,nation,fb-survey
22,us,smoothed_wcovid_vaccinated,2021-01-28,2021-02-02,5,13.9091237,0.063369,298197.0,nation,fb-survey
23,us,smoothed_wcovid_vaccinated,2021-01-29,2021-02-03,5,14.5018175,0.0645361,297697.0,nation,fb-survey
24,us,smoothed_wcovid_vaccinated,2021-01-30,2021-02-04,5,15.0284658,0.0659947,293204.0,nation,fb-survey
25,us,smoothed_wcovid_vaccinated,2021-01-31,2021-02-05,5,15.6156522,0.06763,288100.0,nation,fb-survey
26,us,smoothed_wcovid_vaccinated,2021-02-01,2021-03-17,44,16.1877568,0.0702996,274529.0,nation,fb-survey
27,us,smoothed_wcovid_vaccinated,2021-02-02,2021-03-17,43,16.7489574,0.0727267,263627.0,nation,fb-survey
28,us,smoothed_wcovid_vaccinated,2021-02-03,2021-03-17,42,17.2396016,0.0731274,266802.0,nation,fb-survey
29,us,smoothed_wcovid_vaccinated,2021-02-04,2021-03-17,41,17.7028207,0.0742789,264056.0,nation,fb-survey
30,us,smoothed_wcovid_vaccinated,2021-02-05,2021-03-17,40,18.1255571,0.0755117,260262.0,nation,fb-survey
31,us,smoothed_wcovid_vaccinated,2021-02-06,2021-03-17,39,18.6943984,0.0764715,259916.0,nation,fb-survey
32,us,smoothed_wcovid_vaccinated,2021-02-07,2021-03-17,38,19.1735363,0.0773543,258992.0,nation,fb-survey
33,us,smoothed_wcovid_vaccinated,2021-02-08,2021-03-17,37,19.6321209,0.0769642,266362.0,nation,fb-survey
34,us,smoothed_wcovid_vaccinated,2021-02-09,2021-03-17,36,20.1438011,0.0771408,270322.0,nation,fb-survey
35,us,smoothed_wcovid_vaccinated,2021-02-10,2021-03-17,35,20.6919292,0.0794676,259859.0,nation,fb-survey
36,us,smoothed_wcovid_vaccinated,2021-02-11,2021-03-17,34,21.225234,0.0808182,255989.0,nation,fb-survey
37,us,smoothed_wcovid_vaccinated,2021-02-12,2021-03-17,33,21.8093998,0.080604,262473.0,nation,fb-survey
38,us,smoothed_wcovid_vaccinated,2021-02-13,2021-03-17,32,22.3414356,0.0807112,266338.0,nation,fb-survey
39,us,smoothed_wcovid_vaccinated,2021-02-14,2021-03-17,31,22.9138456,0.0814327,266365.0,nation,fb-survey
40,us,smoothed_wcovid_vaccinated,2021-02-15,2021-03-17,30,23.5527796,0.0816067,270366.0,nation,fb-survey
41,us,smoothed_wcovid_vaccinated,2021-02-16,2021-03-17,29,24.0705616,0.0820177,271695.0,nation,fb-survey
42,us,smoothed_wcovid_vaccinated,2021-02-17,2021-03-17,28,24.5547999,0.0822893,273578.0,nation,fb-survey
43,us,smoothed_wcovid_vaccinated,2021-02-18,2021-03-17,27,25.0556691,0.0824624,276142.0,nation,fb-survey
44,us,smoothed_wcovid_vaccinated,2021-02-19,2021-03-17,26,25.4472417,0.0838808,269637.0,nation,fb-survey
45,us,smoothed_wcovid_vaccinated,2021-02-20,2021-03-17,25,25.776028,0.0852739,263104.0,nation,fb-survey
46,us,smoothed_wcovid_vaccinated,2021-02-21,2021-03-17,24,26.0915735,0.0857399,262318.0,nation,fb-survey
47,us,smoothed_wcovid_vaccinated,2021-02-22,2021-03-17,23,26.3894105,0.0866337,258819.0,nation,fb-survey
48,us,smoothed_wcovid_vaccinated,2021-02-23,2021-03-17,22,26.7943167,0.0872149,257873.0,nation,fb-survey
49,us,smoothed_wcovid_vaccinated,2021-02-24,2021-03-17,21,27.1548124,0.087674,257339.0,nation,fb-survey
50,us,smoothed_wcovid_vaccinated,2021-02-25,2021-03-17,20,27.5853952,0.0883823,255726.0,nation,fb-survey
51,us,smoothed_wcovid_vaccinated,2021-02-26,2021-03-17,19,28.1914679,0.089231,254251.0,nation,fb-survey
52,us,smoothed_wcovid_vaccinated,2021-02-27,2021-03-17,18,28.8083638,0.0895601,255693.0,nation,fb-survey
53,us,smoothed_wcovid_vaccinated,2021-02-28,2021-03-17,17,29.4490136,0.0901743,255510.0,nation,fb-survey
54,us,smoothed_wcovid_vaccinated,2021-03-01,2021-03-17,16,30.0747438,0.0908871,254584.0,nation,fb-survey
55,us,smoothed_wcovid_vaccinated,2021-03-02,2021-03-17,15,30.6875686,0.0912693,255343.0,nation,fb-survey
56,us,smoothed_wcovid_vaccinated,2021-03-03,2021-03-17,14,31.322005,0.0915018,256926.0,nation,fb-survey
57,us,smoothed_wcovid_vaccinated,2021-03-04,2021-03-17,13,31.9748408,0.0916699,258836.0,nation,fb-survey
58,us,smoothed_wcovid_vaccinated,2021-03-05,2021-03-17,12,32.6419111,0.0917992,260908.0,nation,fb-survey
59,us,smoothed_wcovid_vaccinated,2021-03-06,2021-03-17,11,33.3801492,0.0921624,261809.0,nation,fb-survey
60,us,smoothed_wcovid_vaccinated,2021-03-07,2021-03-17,10,34.1539589,0.0925938,262305.0,nation,fb-survey
61,us,smoothed_wcovid_vaccinated,2021-03-08,2021-03-17,9,34.9677146,0.0930822,262460.0,nation,fb-survey
62,us,smoothed_wcovid_vaccinated,2021-03-09,2021-03-17,8,35.868561,0.0938008,261440.0,nation,fb-survey
63,us,smoothed_wcovid_vaccinated,2021-03-10,2021-03-17,7,36.8676517,0.094655,259783.0,nation,fb-survey
64,us,smoothed_wcovid_vaccinated,2021-03-11,2021-03-17,6,37.9041605,0.0957859,256535.0,nation,fb-survey
65,us,smoothed_wcovid_vaccinated,2021-03-12,2021-03-17,5,38.8488419,0.096724,253930.0,nation,fb-survey
66,us,smoothed_wcovid_vaccinated,2021-03-13,2021-03-18,5,39.8581646,0.0981116,249031.0,nation,fb-survey
67,us,smoothed_wcovid_vaccinated,2021-03-14,2021-03-19,5,40.7923521,0.0991748,245558.0,nation,fb-survey
68,us,smoothed_wcovid_vaccinated,2021-03-15,2021-03-20,5,41.7804879,0.0998417,244016.0,nation,fb-survey
69,us,smoothed_wcovid_vaccinated,2021-03-16,2021-03-21,5,42.6892701,0.1000203,244556.0,nation,fb-survey
70,us,smoothed_wcovid_vaccinated,2021-03-17,2021-03-22,5,43.6312249,0.1004089,243945.0,nation,fb-survey
71,us,smoothed_wcovid_vaccinated,2021-03-18,2021-03-23,5,44.530203,0.1001388,246324.0,nation,fb-survey
72,us,smoothed_wcovid_vaccinated,2021-03-19,2021-03-24,5,45.4821885,0.1001522,247206.0,nation,fb-survey
73,us,smoothed_wcovid_vaccinated,2021-03-20,2021-03-25,5,46.3432659,0.099721,250056.0,nation,fb-survey
74,us,smoothed_wcovid_vaccinated,2021-03-21,2021-03-26,5,47.1715326,0.0994984,251719.0,nation,fb-survey
75,us,smoothed_wcovid_vaccinated,2021-03-22,2021-03-27,5,48.0755404,0.0995608,251837.0,nation,fb-survey
76,us,smoothed_wcovid_vaccinated,2021-03-23,2021-03-28,5,48.9923434,0.1000091,249853.0,nation,fb-survey
77,us,smoothed_wcovid_vaccinated,2021-03-24,2021-03-29,5,49.8113721,0.0999807,250093.0,nation,fb-survey
78,us,smoothed_wcovid_vaccinated,2021-03-25,2021-03-30,5,50.7560739,0.1004314,247800.0,nation,fb-survey
79,us,smoothed_wcovid_vaccinated,2021-03-26,2021-03-31,5,51.6480231,0.1009678,244964.0,nation,fb-survey
80,us,smoothed_wcovid_vaccinated,2021-03-27,2021-04-01,5,52.4599688,0.1014232,242445.0,nation,fb-survey
81,us,smoothed_wcovid_vaccinated,2021-03-28,2021-04-02,5,53.3557941,0.1017358,240454.0,nation,fb-survey
82,us,smoothed_wcovid_vaccinated,2021-03-29,2021-04-03,5,54.2525007,0.101905,238999.0,nation,fb-survey
83,us,smoothed_wcovid_vaccinated,2021-03-30,2021-04-04,5,55.0809136,0.1018314,238599.0,nation,fb-survey
84,us,smoothed_wcovid_vaccinated,2021-03-31,2021-04-05,5,55.9991842,0.1019107,237248.0,nation,fb-survey
85,us,smoothed_wcovid_vaccinated,2021-04-01,2021-04-06,5,56.8691546,0.1019775,235861.0,nation,fb-survey
86,us,smoothed_wcovid_vaccinated,2021-04-02,2021-04-07,5,57.7375878,0.1016645,236088.0,nation,fb-survey
87,us,smoothed_wcovid_vaccinated,2021-04-03,2021-04-08,5,58.6307956,0.1013196,236274.0,nation,fb-survey
88,us,smoothed_wcovid_vaccinated,2021-04-04,2021-04-09,5,59.4837735,0.1018005,232556.0,nation,fb-survey
89,us,smoothed_wcovid_vaccinated,2021-04-05,2021-04-10,5,60.3113821,0.1017121,231377.0,nation,fb-survey
90,us,smoothed_wcovid_vaccinated,2021-04-06,2021-04-11,5,61.1287846,0.1015704,230324.0,nation,fb-survey
91,us,smoothed_wcovid_vaccinated,2021-04-07,2021-04-12,5,61.8872618,0.1013627,229570.0,nation,fb-survey
92,us,smoothed_wcovid_vaccinated,2021-04-08,2021-04-13,5,62.5562366,0.1011545,228918.0,nation,fb-survey
93,us,smoothed_wcovid_vaccinated,2021-04-09,2021-04-14,5,63.2207829,0.1010334,227789.0,nation,fb-survey
94,us,smoothed_wcovid_vaccinated,2021-04-10,2021-04-15,5,64.0480116,0.1006256,227411.0,nation,fb-survey
95,us,smoothed_wcovid_vaccinated,2021-04-11,2021-04-16,5,64.8883626,0.0994929,230162.0,nation,fb-survey
96,us,smoothed_wcovid_vaccinated,2021-04-12,2021-04-17,5,65.706657,0.0990153,229834.0,nation,fb-survey
97,us,smoothed_wcovid_vaccinated,2021-04-13,2021-04-18,5,66.5050734,0.0982914,230570.0,nation,fb-survey
98,us,smoothed_wcovid_vaccinated,2021-04-14,2021-04-19,5,67.2585784,0.097897,229777.0,nation,fb-survey
99,us,smoothed_wcovid_vaccinated,2021-04-15,2021-04-20,5,67.9355563,0.0975246,229030.0,nation,fb-survey
100,us,smoothed_wcovid_vaccinated,2021-04-16,2021-04-21,5,68.532235,0.0972015,228252.0,nation,fb-survey
101,us,smoothed_wcovid_vaccinated,2021-04-17,2021-04-22,5,69.0367993,0.0970951,226742.0,nation,fb-survey
102,us,smoothed_wcovid_vaccinated,2021-04-18,2021-04-23,5,69.6441819,0.0970019,224681.0,nation,fb-survey
103,us,smoothed_wcovid_vaccinated,2021-04-19,2021-04-24,5,70.136773,0.0969456,222857.0,nation,fb-survey
104,us,smoothed_wcovid_vaccinated,2021-04-20,2021-04-25,5,70.5972773,0.097433,218657.0,nation,fb-survey
105,us,smoothed_wcovid_vaccinated,2021-04-21,2021-04-26,5,71.1477943,0.0977668,214762.0,nation,fb-survey
106,us,smoothed_wcovid_vaccinated,2021-04-22,2021-04-27,5,71.7104182,0.0977248,212422.0,nation,fb-survey
107,us,smoothed_wcovid_vaccinated,2021-04-23,2021-04-28,5,72.288602,0.0978485,209228.0,nation,fb-survey
108,us,smoothed_wcovid_vaccinated,2021-04-24,2021-04-29,5,72.7067533,0.0981582,205957.0,nation,fb-survey
109,us,smoothed_wcovid_vaccinated,2021-04-25,2021-04-30,5,72.9591852,0.0999839,197351.0,nation,fb-survey
110,us,smoothed_wcovid_vaccinated,2021-04-26,2021-05-01,5,73.3065923,0.098609,201240.0,nation,fb-survey
111,us,smoothed_wcovid_vaccinated,2021-04-27,2021-05-02,5,73.773813,0.0979806,201538.0,nation,fb-survey
112,us,smoothed_wcovid_vaccinated,2021-04-28,2021-05-03,5,74.0326717,0.0978515,200778.0,nation,fb-survey
113,us,smoothed_wcovid_vaccinated,2021-04-29,2021-05-04,5,74.182202,0.0984408,197637.0,nation,fb-survey
114,us,smoothed_wcovid_vaccinated,2021-04-30,2021-05-05,5,74.4701105,0.098494,195980.0,nation,fb-survey
115,us,smoothed_wcovid_vaccinated,2021-05-01,2021-05-06,5,74.7910454,0.0987413,193378.0,nation,fb-survey
116,us,smoothed_wcovid_vaccinated,2021-05-02,2021-05-07,5,75.1032823,0.0975264,196588.0,nation,fb-survey
117,us,smoothed_wcovid_vaccinated,2021-05-03,2021-05-08,5,75.3504178,0.0993521,188166.0,nation,fb-survey
118,us,smoothed_wcovid_vaccinated,2021-05-04,2021-05-09,5,75.5778358,0.1001353,184079.0,nation,fb-survey
119,us,smoothed_wcovid_vaccinated,2021-05-05,2021-05-10,5,75.8169302,0.1006411,181020.0,nation,fb-survey
120,us,smoothed_wcovid_vaccinated,2021-05-06,2021-05-11,5,76.0991068,0.1006234,179637.0,nation,fb-survey
121,us,smoothed_wcovid_vaccinated,2021-05-07,2021-05-12,5,76.2108476,0.1009982,177733.0,nation,fb-survey
122,us,smoothed_wcovid_vaccinated,2021-05-08,2021-05-13,5,76.2734442,0.1012001,176704.0,nation,fb-survey
123,us,smoothed_wcovid_vaccinated,2021-05-09,2021-05-14,5,76.4665003,0.1020105,172929.0,nation,fb-survey
124,us,smoothed_wcovid_vaccinated,2021-05-10,2021-05-15,5,76.6588273,0.1024602,170441.0,nation,fb-survey
125,us,smoothed_wcovid_vaccinated,2021-05-11,2021-05-16,5,76.7446556,0.1028017,168877.0,nation,fb-survey
126,us,smoothed_wcovid_vaccinated,2021-05-12,2021-05-17,5,76.8752046,0.1031468,167091.0,nation,fb-survey
127,us,smoothed_wcovid_vaccinated,2021-05-13,2021-05-18,5,77.0244601,0.1034435,165382.0,nation,fb-survey
128,us,smoothed_wcovid_vaccinated,2021-05-14,2021-05-19,5,77.2223208,0.1033451,164692.0,nation,fb-survey
129,us,smoothed_wcovid_vaccinated,2021-05-15,2021-05-20,5,77.4063207,0.1033605,163702.0,nation,fb-survey
130,us,smoothed_wcovid_vaccinated,2021-05-16,2021-05-21,5,77.4591462,0.1028906,164927.0,nation,fb-survey
131,us,smoothed_wcovid_vaccinated,2021-05-17,2021-05-22,5,77.5681434,0.1029054,164313.0,nation,fb-survey
132,us,smoothed_wcovid_vaccinated,2021-05-18,2021-05-23,5,77.7116181,0.1031558,162771.0,nation,fb-survey
133,us,smoothed_wcovid_vaccinated,2021-05-19,2021-05-24,5,77.9413056,0.1030175,162004.0,nation,fb-survey
134,us,smoothed_wcovid_vaccinated,2021-05-20,2021-05-25,5,78.0710382,0.1030112,161339.0,nation,fb-survey
135,us,smoothed_wcovid_vaccinated,2021-05-21,2021-05-26,5,78.2364024,0.10292,160746.0,nation,fb-survey
136,us,smoothed_wcovid_vaccinated,2021-05-22,2021-05-27,5,78.3898474,0.1027632,160414.0,nation,fb-survey
137,us,smoothed_wcovid_vaccinated,2021-05-23,2021-05-28,5,78.7227578,0.1021537,160512.0,nation,fb-survey
138,us,smoothed_wcovid_vaccinated,2021-05-24,2021-05-29,5,78.8670915,0.1019044,160498.0,nation,fb-survey
139,us,smoothed_wcovid_vaccinated,2021-05-25,2021-05-30,5,78.9772323,0.1016328,160740.0,nation,fb-survey
140,us,smoothed_wcovid_vaccinated,2021-05-26,2021-05-31,5,79.1050457,0.1013458,160929.0,nation,fb-survey
141,us,smoothed_wcovid_vaccinated,2021-05-27,2021-06-01,5,79.175216,0.102029,158388.0,nation,fb-survey
142,us,smoothed_wcovid_vaccinated,2021-05-28,2021-06-02,5,79.1950173,0.1021977,157755.0,nation,fb-survey
143,us,smoothed_wcovid_vaccinated,2021-05-29,2021-06-03,5,79.238885,0.1019264,158349.0,nation,fb-survey
144,us,smoothed_wcovid_vaccinated,2021-05-30,2021-06-04,5,79.1614034,0.1020881,158282.0,nation,fb-survey
145,us,smoothed_wcovid_vaccinated,2021-05-31,2021-06-05,5,79.2970915,0.1015611,159160.0,nation,fb-survey
146,us,smoothed_wcovid_vaccinated,2021-06-01,2021-06-06,5,79.4262072,0.1007616,160949.0,nation,fb-survey
147,us,smoothed_wcovid_vaccinated,2021-06-02,2021-06-07,5,79.456357,0.1003279,162167.0,nation,fb-survey
148,us,smoothed_wcovid_vaccinated,2021-06-03,2021-06-08,5,79.5510657,0.0989057,166293.0,nation,fb-survey
149,us,smoothed_wcovid_vaccinated,2021-06-04,2021-06-09,5,79.5689844,0.0985093,167525.0,nation,fb-survey
150,us,smoothed_wcovid_vaccinated,2021-06-05,2021-06-10,5,79.5511083,0.0989021,166305.0,nation,fb-survey
151,us,smoothed_wcovid_vaccinated,2021-06-06,2021-06-11,5,79.5026522,0.0993577,165073.0,nation,fb-survey
152,us,smoothed_wcovid_vaccinated,2021-06-07,2021-06-12,5,79.4011285,0.1000874,163272.0,nation,fb-survey
153,us,smoothed_wcovid_vaccinated,2021-06-08,2021-06-13,5,79.3862748,0.1009347,160628.0,nation,fb-survey
154,us,smoothed_wcovid_vaccinated,2021-06-09,2021-06-14,5,79.3579352,0.1017011,158377.0,nation,fb-survey
155,us,smoothed_wcovid_vaccinated,2021-06-10,2021-06-15,5,79.3458314,0.1023759,156364.0,nation,fb-survey
156,us,smoothed_wcovid_vaccinated,2021-06-11,2021-06-16,5,79.332874,0.1030695,154338.0,nation,fb-survey
157,us,smoothed_wcovid_vaccinated,2021-06-12,2021-06-17,5,79.3716328,0.1033852,153184.0,nation,fb-survey
158,us,smoothed_wcovid_vaccinated,2021-06-13,2021-06-18,5,79.4399446,0.1034147,152721.0,nation,fb-survey
159,us,smoothed_wcovid_vaccinated,2021-06-14,2021-06-19,5,79.4870614,0.1035756,151988.0,nation,fb-survey
160,us,smoothed_wcovid_vaccinated,2021-06-15,2021-06-20,5,79.5444706,0.1036683,151401.0,nation,fb-survey
161,us,smoothed_wcovid_vaccinated,2021-06-16,2021-06-21,5,79.5430557,0.1039774,150510.0,nation,fb-survey
162,us,smoothed_wcovid_vaccinated,2021-06-17,2021-06-22,5,79.5299782,0.105096,147393.0,nation,fb-survey
163,us,smoothed_wcovid_vaccinated,2021-06-18,2021-06-23,5,79.5754647,0.1067889,142521.0,nation,fb-survey
164,us,smoothed_wcovid_vaccinated,2021-06-19,2021-06-25,6,79.5549564,0.1087444,137544.0,nation,fb-survey
165,us,smoothed_wcovid_vaccinated,2021-06-20,2021-06-25,5,79.5482491,0.1116504,130509.0,nation,fb-survey
166,us,smoothed_wcovid_vaccinated,2021-06-21,2021-06-26,5,79.5621891,0.1144294,124184.0,nation,fb-survey
167,us,smoothed_wcovid_vaccinated,2021-06-22,2021-06-27,5,79.6914136,0.1167243,118787.0,nation,fb-survey
168,us,smoothed_wcovid_vaccinated,2021-06-23,2021-06-28,5,79.8435282,0.1190658,113522.0,nation,fb-survey
169,us,smoothed_wcovid_vaccinated,2021-06-24,2021-06-29,5,79.9997625,0.1208454,109563.0,nation,fb-survey
170,us,smoothed_wcovid_vaccinated,2021-06-25,2021-06-30,5,80.0863542,0.1203574,110094.0,nation,fb-survey
171,us,smoothed_wcovid_vaccinated,2021-06-26,2021-07-01,5,80.2141209,0.1180008,113982.0,nation,fb-survey
172,us,smoothed_wcovid_vaccinated,2021-06-27,2021-07-02,5,80.2617781,0.1150616,119662.0,nation,fb-survey
173,us,smoothed_wcovid_vaccinated,2021-06-28,2021-07-03,5,80.4199802,0.1121001,125304.0,nation,fb-survey
174,us,smoothed_wcovid_vaccinated,2021-06-29,2021-07-04,5,80.3248733,0.1100134,130580.0,nation,fb-survey
175,us,smoothed_wcovid_vaccinated,2021-06-30,2021-07-05,5,80.3655397,0.1074614,136642.0,nation,fb-survey
176,us,smoothed_wcovid_vaccinated,2021-07-01,2021-07-06,5,80.2591157,0.1055748,142148.0,nation,fb-survey
177,us,smoothed_wcovid_vaccinated,2021-07-02,2021-07-07,5,80.2849701,0.1043204,145443.0,nation,fb-survey
178,us,smoothed_wcovid_vaccinated,2021-07-03,2021-07-08,5,80.2864788,0.1039433,146492.0,nation,fb-survey
179,us,smoothed_wcovid_vaccinated,2021-07-04,2021-07-09,5,80.4647055,0.1038754,145680.0,nation,fb-survey
180,us,smoothed_wcovid_vaccinated,2021-07-05,2021-07-10,5,80.52402,0.1032998,146969.0,nation,fb-survey
181,us,smoothed_wcovid_vaccinated,2021-07-06,2021-07-11,5,80.5795438,0.1027308,148280.0,nation,fb-survey
182,us,smoothed_wcovid_vaccinated,2021-07-07,2021-07-12,5,80.4028532,0.1031023,148227.0,nation,fb-survey
183,us,smoothed_wcovid_vaccinated,2021-07-08,2021-07-13,5,80.4857685,0.1020957,150680.0,nation,fb-survey
184,us,smoothed_wcovid_vaccinated,2021-07-09,2021-07-14,5,80.4903509,0.1012452,153195.0,nation,fb-survey
185,us,smoothed_wcovid_vaccinated,2021-07-10,2021-07-15,5,80.519282,0.1007154,154637.0,nation,fb-survey
186,us,smoothed_wcovid_vaccinated,2021-07-11,2021-07-16,5,80.4944981,0.0997609,157762.0,nation,fb-survey
187,us,smoothed_wcovid_vaccinated,2021-07-12,2021-07-17,5,80.4094295,0.0998893,157876.0,nation,fb-survey
188,us,smoothed_wcovid_vaccinated,2021-07-13,2021-07-18,5,80.4222679,0.0997351,158286.0,nation,fb-survey
189,us,smoothed_wcovid_vaccinated,2021-07-14,2021-07-19,5,80.5444014,0.0988421,160397.0,nation,fb-survey
190,us,smoothed_wcovid_vaccinated,2021-07-15,2021-07-20,5,80.6137952,0.0985228,161001.0,nation,fb-survey
191,us,smoothed_wcovid_vaccinated,2021-07-16,2021-07-21,5,80.7134778,0.0978699,162518.0,nation,fb-survey
192,us,smoothed_wcovid_vaccinated,2021-07-17,2021-07-22,5,80.7877038,0.097,164961.0,nation,fb-survey
193,us,smoothed_wcovid_vaccinated,2021-07-18,2021-07-23,5,80.747715,0.0962725,167729.0,nation,fb-survey
194,us,smoothed_wcovid_vaccinated,2021-07-19,2021-07-24,5,80.8749811,0.0948547,171909.0,nation,fb-survey
195,us,smoothed_wcovid_vaccinated,2021-07-20,2021-07-25,5,80.9265675,0.0960435,167334.0,nation,fb-survey
196,us,smoothed_wcovid_vaccinated,2021-07-21,2021-07-26,5,80.9005274,0.0976679,161983.0,nation,fb-survey
197,us,smoothed_wcovid_vaccinated,2021-07-22,2021-07-27,5,80.855738,0.0948291,172134.0,nation,fb-survey
198,us,smoothed_wcovid_vaccinated,2021-07-23,2021-07-28,5,80.8131265,0.092714,180383.0,nation,fb-survey
199,us,smoothed_wcovid_vaccinated,2021-07-24,2021-07-29,5,80.839353,0.0921857,182266.0,nation,fb-survey
200,us,smoothed_wcovid_vaccinated,2021-07-25,2021-07-30,5,80.8666966,0.0917919,183633.0,nation,fb-survey
201,us,smoothed_wcovid_vaccinated,2021-07-26,2021-07-31,5,80.7612228,0.09168,184855.0,nation,fb-survey
202,us,smoothed_wcovid_vaccinated,2021-07-27,2021-08-01,5,80.7080939,0.0896323,193804.0,nation,fb-survey
203,us,smoothed_wcovid_vaccinated,2021-07-28,2021-08-02,5,80.7412764,0.0874442,203358.0,nation,fb-survey
204,us,smoothed_wcovid_vaccinated,2021-07-29,2021-08-03,5,80.7685807,0.0885637,198035.0,nation,fb-survey
205,us,smoothed_wcovid_vaccinated,2021-07-30,2021-08-04,5,80.6193389,0.0902876,191669.0,nation,fb-survey
206,us,smoothed_wcovid_vaccinated,2021-07-31,2021-08-05,5,80.4371771,0.0903115,192931.0,nation,fb-survey
207,us,smoothed_wcovid_vaccinated,2021-08-01,2021-08-06,5,80.3693948,0.0900506,194559.0,nation,fb-survey
208,us,smoothed_wcovid_vaccinated,2021-08-02,2021-08-07,5,80.3178793,0.0898867,195656.0,nation,fb-survey
209,us,smoothed_wcovid_vaccinated,2021-08-03,2021-08-08,5,80.3272488,0.0893338,198014.0,nation,fb-survey
210,us,smoothed_wcovid_vaccinated,2021-08-04,2021-08-09,5,80.288871,0.0889651,199953.0,nation,fb-survey
211,us,smoothed_wcovid_vaccinated,2021-08-05,2021-08-10,5,80.1982482,0.0889477,200724.0,nation,fb-survey
212,us,smoothed_wcovid_vaccinated,2021-08-06,2021-08-11,5,80.2829046,0.0883548,202771.0,nation,fb-survey
213,us,smoothed_wcovid_vaccinated,2021-08-07,2021-08-12,5,80.3003223,0.0874878,206672.0,nation,fb-survey
214,us,smoothed_wcovid_vaccinated,2021-08-08,2021-08-13,5,80.2976247,0.0866281,210816.0,nation,fb-survey
215,us,smoothed_wcovid_vaccinated,2021-08-09,2021-08-14,5,80.262813,0.0861196,213597.0,nation,fb-survey
216,us,smoothed_wcovid_vaccinated,2021-08-10,2021-08-15,5,80.186351,0.085495,217362.0,nation,fb-survey
217,us,smoothed_wcovid_vaccinated,2021-08-11,2021-08-16,5,80.1469459,0.0849262,220613.0,nation,fb-survey
218,us,smoothed_wcovid_vaccinated,2021-08-12,2021-08-17,5,80.1703179,0.0841748,224370.0,nation,fb-survey
219,us,smoothed_wcovid_vaccinated,2021-08-13,2021-08-18,5,80.1315164,0.0835459,228096.0,nation,fb-survey
220,us,smoothed_wcovid_vaccinated,2021-08-14,2021-08-19,5,80.2428507,0.0832285,228869.0,nation,fb-survey
221,us,smoothed_wcovid_vaccinated,2021-08-15,2021-08-20,5,80.3352687,0.0829495,229597.0,nation,fb-survey
222,us,smoothed_wcovid_vaccinated,2021-08-16,2021-08-21,5,80.3736787,0.082743,230404.0,nation,fb-survey
223,us,smoothed_wcovid_vaccinated,2021-08-17,2021-08-22,5,80.4948358,0.0827656,229202.0,nation,fb-survey
224,us,smoothed_wcovid_vaccinated,2021-08-18,2021-08-23,5,80.4695814,0.0828696,228851.0,nation,fb-survey
