,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
63,us,confirmed_7dav_incidence_num,2021-03-05,2022-02-13,345,62213.5714286,,,nation,jhu-csse
64,us,confirmed_7dav_incidence_num,2021-03-06,2022-02-13,344,60766.8571429,,,nation,jhu-csse
65,us,confirmed_7dav_incidence_num,2021-03-07,2022-02-13,343,59354.8571429,,,nation,jhu-csse
66,us,confirmed_7dav_incidence_num,2021-03-08,2022-02-13,342,58329.2857143,,,nation,jhu-csse
67,us,confirmed_7dav_incidence_num,2021-03-09,2022-02-13,341,58040.5714286,,,nation,jhu-csse
68,us,confirmed_7dav_incidence_num,2021-03-10,2022-02-19,346,56636.2857143,,,nation,jhu-csse
69,us,confirmed_7dav_incidence_num,2021-03-11,2022-02-13,339,55634.4285714,,,nation,jhu-csse
70,us,confirmed_7dav_incidence_num,2021-03-12,2022-02-13,338,54902.7142857,,,nation,jhu-csse
71,us,confirmed_7dav_incidence_num,2021-03-13,2022-02-13,337,54083.4285714,,,nation,jhu-csse
72,us,confirmed_7dav_incidence_num,2021-03-14,2022-02-13,336,53580.8571429,,,nation,jhu-csse
73,us,confirmed_7dav_incidence_num,2021-03-15,2022-02-13,335,54980.0,,,nation,jhu-csse
74,us,confirmed_7dav_incidence_num,2021-03-16,2022-02-13,334,54694.5714286,,,nation,jhu-csse
75,us,confirmed_7dav_incidence_num,2021-03-17,2022-02-19,339,55057.1428571,,,nation,jhu-csse
76,us,confirmed_7dav_incidence_num,2021-03-18,2022-02-19,338,55013.2857143,,,nation,jhu-csse
77,us,confirmed_7dav_incidence_num,2021-03-19,2022-02-19,337,54825.2857143,,,nation,jhu-csse
78,us,confirmed_7dav_incidence_num,2021-03-20,2022-02-19,336,55219.7142857,,,nation,jhu-csse
79,us,confirmed_7dav_incidence_num,2021-03-21,2022-02-19,335,54647.7142857,,,nation,jhu-csse
80,us,confirmed_7dav_incidence_num,2021-03-22,2022-02-19,334,54063.1428571,,,nation,jhu-csse
81,us,confirmed_7dav_incidence_num,2021-03-23,2022-02-19,333,54018.2857143,,,nation,jhu-csse
82,us,confirmed_7dav_incidence_num,2021-03-24,2022-02-19,332,57924.4285714,,,nation,jhu-csse
83,us,confirmed_7dav_incidence_num,2021-03-25,2022-02-19,331,58846.8571429,,,nation,jhu-csse
84,us,confirmed_7dav_incidence_num,2021-03-26,2022-02-19,330,60917.5714286,,,nation,jhu-csse
85,us,confirmed_7dav_incidence_num,2021-03-27,2022-02-13,323,61657.0,,,nation,jhu-csse
86,us,confirmed_7dav_incidence_num,2021-03-28,2022-02-13,322,63211.0,,,nation,jhu-csse
87,us,confirmed_7dav_incidence_num,2021-03-29,2022-02-19,327,65832.8571429,,,nation,jhu-csse
88,us,confirmed_7dav_incidence_num,2021-03-30,2022-02-19,326,67004.1428571,,,nation,jhu-csse
89,us,confirmed_7dav_incidence_num,2021-03-31,2022-02-19,325,64375.1428571,,,nation,jhu-csse
90,us,confirmed_7dav_incidence_num,2021-04-01,2022-02-19,324,65722.2857143,,,nation,jhu-csse
91,us,confirmed_7dav_incidence_num,2021-04-02,2022-02-19,323,65266.0,,,nation,jhu-csse
92,us,confirmed_7dav_incidence_num,2021-04-03,2022-02-13,316,65369.1428571,,,nation,jhu-csse
93,us,confirmed_7dav_incidence_num,2021-04-04,2022-02-13,315,64206.0,,,nation,jhu-csse
94,us,confirmed_7dav_incidence_num,2021-04-05,2022-02-19,320,64494.8571429,,,nation,jhu-csse
95,us,confirmed_7dav_incidence_num,2021-04-06,2022-02-19,319,64662.5714286,,,nation,jhu-csse
96,us,confirmed_7dav_incidence_num,2021-04-07,2022-02-19,318,65622.1428571,,,nation,jhu-csse
97,us,confirmed_7dav_incidence_num,2021-04-08,2022-02-19,317,66059.8571429,,,nation,jhu-csse
98,us,confirmed_7dav_incidence_num,2021-04-09,2022-02-19,316,67697.1428571,,,nation,jhu-csse
99,us,confirmed_7dav_incidence_num,2021-04-10,2022-02-19,315,68521.0,,,nation,jhu-csse
100,us,confirmed_7dav_incidence_num,2021-04-11,2022-02-19,314,69868.0,,,nation,jhu-csse
101,us,confirmed_7dav_incidence_num,2021-04-12,2022-02-19,313,69034.8571429,,,nation,jhu-csse
102,us,confirmed_7dav_incidence_num,2021-04-13,2022-02-19,312,71702.2857143,,,nation,jhu-csse
103,us,confirmed_7dav_incidence_num,2021-04-14,2022-02-19,311,71607.2857143,,,nation,jhu-csse
104,us,confirmed_7dav_incidence_num,2021-04-15,2022-02-19,310,70703.2857143,,,nation,jhu-csse
105,us,confirmed_7dav_incidence_num,2021-04-16,2022-02-19,309,70162.4285714,,,nation,jhu-csse
106,us,confirmed_7dav_incidence_num,2021-04-17,2022-02-19,308,68026.2857143,,,nation,jhu-csse
107,us,confirmed_7dav_incidence_num,2021-04-18,2022-02-19,307,67525.1428571,,,nation,jhu-csse
108,us,confirmed_7dav_incidence_num,2021-04-19,2022-02-13,300,67425.0,,,nation,jhu-csse
109,us,confirmed_7dav_incidence_num,2021-04-20,2022-02-13,299,64699.1428571,,,nation,jhu-csse
110,us,confirmed_7dav_incidence_num,2021-04-21,2022-02-13,298,63160.4285714,,,nation,jhu-csse
111,us,confirmed_7dav_incidence_num,2021-04-22,2022-02-13,297,62125.0,,,nation,jhu-csse
112,us,confirmed_7dav_incidence_num,2021-04-23,2022-02-13,296,59628.4285714,,,nation,jhu-csse
113,us,confirmed_7dav_incidence_num,2021-04-24,2022-02-19,301,59547.2857143,,,nation,jhu-csse
114,us,confirmed_7dav_incidence_num,2021-04-25,2022-02-19,300,58242.1428571,,,nation,jhu-csse
115,us,confirmed_7dav_incidence_num,2021-04-26,2022-02-19,299,55419.0,,,nation,jhu-csse
116,us,confirmed_7dav_incidence_num,2021-04-27,2022-02-19,298,54020.5714286,,,nation,jhu-csse
117,us,confirmed_7dav_incidence_num,2021-04-28,2022-02-19,297,52716.8571429,,,nation,jhu-csse
118,us,confirmed_7dav_incidence_num,2021-04-29,2022-02-19,296,51564.5714286,,,nation,jhu-csse
119,us,confirmed_7dav_incidence_num,2021-04-30,2022-02-19,295,50824.8571429,,,nation,jhu-csse
120,us,confirmed_7dav_incidence_num,2021-05-01,2022-02-13,288,49962.5714286,,,nation,jhu-csse
121,us,confirmed_7dav_incidence_num,2021-05-02,2022-02-13,287,49380.7142857,,,nation,jhu-csse
122,us,confirmed_7dav_incidence_num,2021-05-03,2022-02-19,292,49771.2857143,,,nation,jhu-csse
123,us,confirmed_7dav_incidence_num,2021-05-04,2022-02-13,285,48373.7142857,,,nation,jhu-csse
124,us,confirmed_7dav_incidence_num,2021-05-05,2022-02-13,284,47036.1428571,,,nation,jhu-csse
125,us,confirmed_7dav_incidence_num,2021-05-06,2022-02-19,289,45279.1428571,,,nation,jhu-csse
126,us,confirmed_7dav_incidence_num,2021-05-07,2022-02-19,288,43876.2857143,,,nation,jhu-csse
127,us,confirmed_7dav_incidence_num,2021-05-08,2022-02-19,287,42005.0,,,nation,jhu-csse
128,us,confirmed_7dav_incidence_num,2021-05-09,2022-02-19,286,40922.5714286,,,nation,jhu-csse
129,us,confirmed_7dav_incidence_num,2021-05-10,2022-02-19,285,39111.4285714,,,nation,jhu-csse
130,us,confirmed_7dav_incidence_num,2021-05-11,2022-02-19,284,38060.1428571,,,nation,jhu-csse
131,us,confirmed_7dav_incidence_num,2021-05-12,2022-02-19,283,36653.8571429,,,nation,jhu-csse
132,us,confirmed_7dav_incidence_num,2021-05-13,2022-02-19,282,35561.1428571,,,nation,jhu-csse
133,us,confirmed_7dav_incidence_num,2021-05-14,2022-02-19,281,34686.1428571,,,nation,jhu-csse
134,us,confirmed_7dav_incidence_num,2021-05-15,2022-02-19,280,34006.1428571,,,nation,jhu-csse
135,us,confirmed_7dav_incidence_num,2021-05-16,2022-02-19,279,33283.2857143,,,nation,jhu-csse
136,us,confirmed_7dav_incidence_num,2021-05-17,2022-02-19,278,32231.5714286,,,nation,jhu-csse
137,us,confirmed_7dav_incidence_num,2021-05-18,2022-02-19,277,31315.0,,,nation,jhu-csse
138,us,confirmed_7dav_incidence_num,2021-05-19,2022-02-19,276,30397.1428571,,,nation,jhu-csse
139,us,confirmed_7dav_incidence_num,2021-05-20,2022-02-19,275,29148.8571429,,,nation,jhu-csse
140,us,confirmed_7dav_incidence_num,2021-05-21,2022-02-19,274,27240.7142857,,,nation,jhu-csse
141,us,confirmed_7dav_incidence_num,2021-05-22,2022-02-19,273,25890.2857143,,,nation,jhu-csse
142,us,confirmed_7dav_incidence_num,2021-05-23,2022-02-19,272,25333.0,,,nation,jhu-csse
143,us,confirmed_7dav_incidence_num,2021-05-24,2022-02-19,271,24824.1428571,,,nation,jhu-csse
144,us,confirmed_7dav_incidence_num,2021-05-25,2022-02-19,270,24215.7142857,,,nation,jhu-csse
145,us,confirmed_7dav_incidence_num,2021-05-26,2022-02-19,269,23504.8571429,,,nation,jhu-csse
146,us,confirmed_7dav_incidence_num,2021-05-27,2022-02-19,268,23037.5714286,,,nation,jhu-csse
147,us,confirmed_7dav_incidence_num,2021-05-28,2022-02-19,267,22115.1428571,,,nation,jhu-csse
148,us,confirmed_7dav_incidence_num,2021-05-29,2022-02-19,266,21001.5714286,,,nation,jhu-csse
149,us,confirmed_7dav_incidence_num,2021-05-30,2022-02-19,265,20095.2857143,,,nation,jhu-csse
150,us,confirmed_7dav_incidence_num,2021-05-31,2022-02-19,264,17785.0,,,nation,jhu-csse
151,us,confirmed_7dav_incidence_num,2021-06-01,2022-02-13,257,17278.4285714,,,nation,jhu-csse
152,us,confirmed_7dav_incidence_num,2021-06-02,2022-02-13,256,16162.1428571,,,nation,jhu-csse
153,us,confirmed_7dav_incidence_num,2021-06-03,2022-02-13,255,14953.5714286,,,nation,jhu-csse
154,us,confirmed_7dav_incidence_num,2021-06-04,2022-02-13,254,14322.0,,,nation,jhu-csse
155,us,confirmed_7dav_incidence_num,2021-06-05,2022-02-13,253,14649.4285714,,,nation,jhu-csse
156,us,confirmed_7dav_incidence_num,2021-06-06,2022-02-13,252,14468.8571429,,,nation,jhu-csse
157,us,confirmed_7dav_incidence_num,2021-06-07,2022-02-19,257,15623.0,,,nation,jhu-csse
158,us,confirmed_7dav_incidence_num,2021-06-08,2022-02-19,256,14475.2857143,,,nation,jhu-csse
159,us,confirmed_7dav_incidence_num,2021-06-09,2022-02-19,255,14737.1428571,,,nation,jhu-csse
160,us,confirmed_7dav_incidence_num,2021-06-10,2022-02-19,254,14246.0,,,nation,jhu-csse
161,us,confirmed_7dav_incidence_num,2021-06-11,2022-02-19,253,15273.4285714,,,nation,jhu-csse
162,us,confirmed_7dav_incidence_num,2021-06-12,2022-02-19,252,14360.1428571,,,nation,jhu-csse
163,us,confirmed_7dav_incidence_num,2021-06-13,2022-02-19,251,14254.7142857,,,nation,jhu-csse
164,us,confirmed_7dav_incidence_num,2021-06-14,2022-02-13,244,13881.4285714,,,nation,jhu-csse
165,us,confirmed_7dav_incidence_num,2021-06-15,2022-02-13,243,13584.4285714,,,nation,jhu-csse
166,us,confirmed_7dav_incidence_num,2021-06-16,2022-02-19,248,12632.5714286,,,nation,jhu-csse
167,us,confirmed_7dav_incidence_num,2021-06-17,2022-02-19,247,12156.1428571,,,nation,jhu-csse
168,us,confirmed_7dav_incidence_num,2021-06-18,2022-02-19,246,11625.2857143,,,nation,jhu-csse
169,us,confirmed_7dav_incidence_num,2021-06-19,2022-02-19,245,11609.2857143,,,nation,jhu-csse
170,us,confirmed_7dav_incidence_num,2021-06-20,2022-02-19,244,11560.0,,,nation,jhu-csse
171,us,confirmed_7dav_incidence_num,2021-06-21,2022-02-13,237,11434.8571429,,,nation,jhu-csse
172,us,confirmed_7dav_incidence_num,2021-06-22,2022-02-13,236,11412.4285714,,,nation,jhu-csse
173,us,confirmed_7dav_incidence_num,2021-06-23,2022-02-13,235,11538.4285714,,,nation,jhu-csse
174,us,confirmed_7dav_incidence_num,2021-06-24,2022-02-13,234,11927.4285714,,,nation,jhu-csse
175,us,confirmed_7dav_incidence_num,2021-06-25,2022-02-05,225,12372.1428571,,,nation,jhu-csse
176,us,confirmed_7dav_incidence_num,2021-06-26,2022-02-13,232,12427.0,,,nation,jhu-csse
177,us,confirmed_7dav_incidence_num,2021-06-27,2022-02-13,231,12382.0,,,nation,jhu-csse
178,us,confirmed_7dav_incidence_num,2021-06-28,2022-02-13,230,12809.1428571,,,nation,jhu-csse
179,us,confirmed_7dav_incidence_num,2021-06-29,2022-02-13,229,12280.8571429,,,nation,jhu-csse
180,us,confirmed_7dav_incidence_num,2021-06-30,2022-02-13,228,12628.7142857,,,nation,jhu-csse
181,us,confirmed_7dav_incidence_num,2021-07-01,2022-02-13,227,12727.4285714,,,nation,jhu-csse
182,us,confirmed_7dav_incidence_num,2021-07-02,2022-02-13,226,13484.0,,,nation,jhu-csse
183,us,confirmed_7dav_incidence_num,2021-07-03,2022-02-13,225,12889.0,,,nation,jhu-csse
184,us,confirmed_7dav_incidence_num,2021-07-04,2022-02-13,224,12828.1428571,,,nation,jhu-csse
185,us,confirmed_7dav_incidence_num,2021-07-05,2022-02-13,223,12121.8571429,,,nation,jhu-csse
186,us,confirmed_7dav_incidence_num,2021-07-06,2022-02-19,228,14370.5714286,,,nation,jhu-csse
187,us,confirmed_7dav_incidence_num,2021-07-07,2022-02-19,227,15071.0,,,nation,jhu-csse
188,us,confirmed_7dav_incidence_num,2021-07-08,2022-02-19,226,15896.4285714,,,nation,jhu-csse
189,us,confirmed_7dav_incidence_num,2021-07-09,2022-02-19,225,18450.5714286,,,nation,jhu-csse
190,us,confirmed_7dav_incidence_num,2021-07-10,2022-02-13,218,19104.4285714,,,nation,jhu-csse
191,us,confirmed_7dav_incidence_num,2021-07-11,2022-02-13,217,20165.1428571,,,nation,jhu-csse
192,us,confirmed_7dav_incidence_num,2021-07-12,2022-02-19,222,23208.5714286,,,nation,jhu-csse
193,us,confirmed_7dav_incidence_num,2021-07-13,2022-02-19,221,23718.4285714,,,nation,jhu-csse
194,us,confirmed_7dav_incidence_num,2021-07-14,2022-02-19,220,25309.5714286,,,nation,jhu-csse
195,us,confirmed_7dav_incidence_num,2021-07-15,2022-02-19,219,26877.8571429,,,nation,jhu-csse
196,us,confirmed_7dav_incidence_num,2021-07-16,2022-02-19,218,31128.2857143,,,nation,jhu-csse
197,us,confirmed_7dav_incidence_num,2021-07-17,2022-02-19,217,31666.0,,,nation,jhu-csse
198,us,confirmed_7dav_incidence_num,2021-07-18,2022-02-19,216,32960.1428571,,,nation,jhu-csse
199,us,confirmed_7dav_incidence_num,2021-07-19,2022-02-19,215,35783.2857143,,,nation,jhu-csse
200,us,confirmed_7dav_incidence_num,2021-07-20,2022-02-19,214,37649.1428571,,,nation,jhu-csse
201,us,confirmed_7dav_incidence_num,2021-07-21,2022-02-19,213,39987.2857143,,,nation,jhu-csse
202,us,confirmed_7dav_incidence_num,2021-07-22,2022-02-19,212,43506.0,,,nation,jhu-csse
203,us,confirmed_7dav_incidence_num,2021-07-23,2022-02-19,211,49711.5714286,,,nation,jhu-csse
204,us,confirmed_7dav_incidence_num,2021-07-24,2022-02-19,210,51712.1428571,,,nation,jhu-csse
205,us,confirmed_7dav_incidence_num,2021-07-25,2022-02-13,203,52642.2857143,,,nation,jhu-csse
206,us,confirmed_7dav_incidence_num,2021-07-26,2022-02-19,208,57078.1428571,,,nation,jhu-csse
207,us,confirmed_7dav_incidence_num,2021-07-27,2022-02-19,207,60711.2857143,,,nation,jhu-csse
208,us,confirmed_7dav_incidence_num,2021-07-28,2022-02-13,200,64360.7142857,,,nation,jhu-csse
209,us,confirmed_7dav_incidence_num,2021-07-29,2022-02-13,199,66708.5714286,,,nation,jhu-csse
210,us,confirmed_7dav_incidence_num,2021-07-30,2022-02-13,198,76681.1428571,,,nation,jhu-csse
211,us,confirmed_7dav_incidence_num,2021-07-31,2022-02-19,203,78740.5714286,,,nation,jhu-csse
212,us,confirmed_7dav_incidence_num,2021-08-01,2022-02-19,202,80995.4285714,,,nation,jhu-csse
213,us,confirmed_7dav_incidence_num,2021-08-02,2022-02-19,201,85505.4285714,,,nation,jhu-csse
214,us,confirmed_7dav_incidence_num,2021-08-03,2022-02-19,200,90062.4285714,,,nation,jhu-csse
215,us,confirmed_7dav_incidence_num,2021-08-04,2022-02-19,199,94322.7142857,,,nation,jhu-csse
216,us,confirmed_7dav_incidence_num,2021-08-05,2022-02-19,198,99502.5714286,,,nation,jhu-csse
217,us,confirmed_7dav_incidence_num,2021-08-06,2022-02-19,197,108175.4285714,,,nation,jhu-csse
218,us,confirmed_7dav_incidence_num,2021-08-07,2022-02-19,196,110824.0,,,nation,jhu-csse
219,us,confirmed_7dav_incidence_num,2021-08-08,2022-02-19,195,109370.1428571,,,nation,jhu-csse
220,us,confirmed_7dav_incidence_num,2021-08-09,2022-02-19,194,116946.4285714,,,nation,jhu-csse
221,us,confirmed_7dav_incidence_num,2021-08-10,2022-02-19,193,119872.1428571,,,nation,jhu-csse
222,us,confirmed_7dav_incidence_num,2021-08-11,2022-02-19,192,127015.8571429,,,nation,jhu-csse
223,us,confirmed_7dav_incidence_num,2021-08-12,2022-02-19,191,132138.8571429,,,nation,jhu-csse
224,us,confirmed_7dav_incidence_num,2021-08-13,2022-02-19,190,128518.7142857,,,nation,jhu-csse
225,us,confirmed_7dav_incidence_num,2021-08-14,2022-02-19,189,129632.5714286,,,nation,jhu-csse
226,us,confirmed_7dav_incidence_num,2021-08-15,2022-02-19,188,131251.8571429,,,nation,jhu-csse
227,us,confirmed_7dav_incidence_num,2021-08-16,2022-02-19,187,136732.2857143,,,nation,jhu-csse
228,us,confirmed_7dav_incidence_num,2021-08-17,2022-02-19,186,141248.4285714,,,nation,jhu-csse
229,us,confirmed_7dav_incidence_num,2021-08-18,2022-02-19,185,143190.2857143,,,nation,jhu-csse
230,us,confirmed_7dav_incidence_num,2021-08-19,2022-02-19,184,144536.7142857,,,nation,jhu-csse
231,us,confirmed_7dav_incidence_num,2021-08-20,2022-02-19,183,146544.8571429,,,nation,jhu-csse
232,us,confirmed_7dav_incidence_num,2021-08-21,2022-02-19,182,148579.5714286,,,nation,jhu-csse
233,us,confirmed_7dav_incidence_num,2021-08-22,2022-02-19,181,148024.1428571,,,nation,jhu-csse
234,us,confirmed_7dav_incidence_num,2021-08-23,2022-02-19,180,150769.5714286,,,nation,jhu-csse
235,us,confirmed_7dav_incidence_num,2021-08-24,2022-02-19,179,151663.0,,,nation,jhu-csse
236,us,confirmed_7dav_incidence_num,2021-08-25,2022-02-19,178,152498.5714286,,,nation,jhu-csse
237,us,confirmed_7dav_incidence_num,2021-08-26,2022-02-19,177,157252.8571429,,,nation,jhu-csse
238,us,confirmed_7dav_incidence_num,2021-08-27,2022-02-19,176,157032.0,,,nation,jhu-csse
239,us,confirmed_7dav_incidence_num,2021-08-28,2022-02-19,175,155658.4285714,,,nation,jhu-csse
240,us,confirmed_7dav_incidence_num,2021-08-29,2022-02-19,174,156438.1428571,,,nation,jhu-csse
241,us,confirmed_7dav_incidence_num,2021-08-30,2022-02-19,173,158794.7142857,,,nation,jhu-csse
242,us,confirmed_7dav_incidence_num,2021-08-31,2022-02-19,172,162393.0,,,nation,jhu-csse
243,us,confirmed_7dav_incidence_num,2021-09-01,2022-02-19,171,165853.1428571,,,nation,jhu-csse
244,us,confirmed_7dav_incidence_num,2021-09-02,2022-02-19,170,164165.8571429,,,nation,jhu-csse
245,us,confirmed_7dav_incidence_num,2021-09-03,2022-02-19,169,164001.5714286,,,nation,jhu-csse
246,us,confirmed_7dav_incidence_num,2021-09-04,2022-02-19,168,164607.2857143,,,nation,jhu-csse
247,us,confirmed_7dav_incidence_num,2021-09-05,2022-02-13,161,165552.2857143,,,nation,jhu-csse
248,us,confirmed_7dav_incidence_num,2021-09-06,2022-02-13,160,142840.0,,,nation,jhu-csse
249,us,confirmed_7dav_incidence_num,2021-09-07,2022-02-13,159,151694.0,,,nation,jhu-csse
250,us,confirmed_7dav_incidence_num,2021-09-08,2022-02-13,158,149018.1428571,,,nation,jhu-csse
251,us,confirmed_7dav_incidence_num,2021-09-09,2022-02-19,163,147528.1428571,,,nation,jhu-csse
252,us,confirmed_7dav_incidence_num,2021-09-10,2022-02-19,162,146807.2857143,,,nation,jhu-csse
253,us,confirmed_7dav_incidence_num,2021-09-11,2022-02-19,161,146948.5714286,,,nation,jhu-csse
254,us,confirmed_7dav_incidence_num,2021-09-12,2022-02-19,160,145904.4285714,,,nation,jhu-csse
255,us,confirmed_7dav_incidence_num,2021-09-13,2022-02-19,159,168002.1428571,,,nation,jhu-csse
256,us,confirmed_7dav_incidence_num,2021-09-14,2022-02-19,158,153777.1428571,,,nation,jhu-csse
257,us,confirmed_7dav_incidence_num,2021-09-15,2022-02-19,157,153549.0,,,nation,jhu-csse
258,us,confirmed_7dav_incidence_num,2021-09-16,2022-02-19,156,152336.2857143,,,nation,jhu-csse
